d3mIndex,V1,V2,V3,Class
820,405.0,709.0,0.573152,2
821,125.0,829.0,0.680865,4
822,262.0,662.0,0.652204,5
823,240.0,679.0,0.601341,5
824,221.0,735.0,0.605555,5
825,27.0,832.0,0.624583,5
826,392.0,850.0,0.562587,5
827,372.0,761.0,0.364677,5
828,227.0,917.0,0.593451,4
829,521.0,807.0,0.664952,3
830,535.0,835.0,0.644985,3
831,663.0,842.0,0.496105,4
832,472.0,734.0,0.587626,5
833,537.0,772.0,0.484071,5
834,808.0,776.0,0.592952,3
835,826.0,584.0,0.352982,3
836,774.0,630.0,0.712458,3
837,837.0,646.0,0.472908,2
838,883.0,673.0,0.737358,4
839,855.0,959.0,0.64267,5
840,870.0,829.0,0.517066,5
841,729.0,796.0,0.660401,5
842,1000.0,1003.0,0.496421,5
843,814.0,716.0,0.416979,5
844,966.0,613.0,0.71071,4
845,931.0,324.0,0.617916,2
846,957.0,303.0,0.465402,2
847,880.0,452.0,0.588677,3
848,548.0,476.0,0.630922,4
849,642.0,436.0,0.554169,5
850,740.0,510.0,0.677819,5
851,880.0,361.0,0.705209,4
852,635.0,323.0,0.691309,4
853,672.0,352.0,0.435769,4
854,732.0,368.0,0.787393,5
855,602.0,305.0,0.735062,5
856,852.0,208.0,0.481121,2
857,962.0,261.0,0.633293,4
858,690.0,67.0,0.498019,3
859,623.0,232.0,0.617739,5
860,805.0,303.0,0.507235,4
861,524.0,550.0,0.452198,4
862,363.0,955.0,0.42576,5
863,166.0,16.0,0.360388,1
864,215.0,18.0,0.484214,1
865,576.0,28.0,0.545602,1
866,604.0,16.0,0.366658,1
867,640.0,34.0,0.435589,1
868,679.0,19.0,0.413051,1
869,508.0,28.0,0.425925,1
870,533.0,23.0,0.372177,1
871,76.0,25.0,0.373907,1
872,184.0,29.0,0.378227,1
873,742.0,29.0,0.386041,1
874,48.0,32.0,0.370026,1
875,385.0,32.0,0.353794,1
876,270.0,34.0,0.390591,1
877,608.0,36.0,0.385557,1
878,959.0,35.0,0.357754,1
879,866.0,37.0,0.361885,1
880,985.0,39.0,0.405503,1
881,920.0,39.0,0.369221,1
882,44.0,45.0,0.416916,1
883,394.0,44.0,0.357597,1
884,428.0,47.0,0.402955,1
885,403.0,53.0,0.393399,1
886,528.0,56.0,0.486667,1
887,62.0,55.0,0.395357,1
888,198.0,54.0,0.350016,1
889,624.0,66.0,0.459246,1
890,889.0,71.0,0.488387,1
891,582.0,82.0,0.496457,1
892,722.0,65.0,0.400066,1
893,37.0,68.0,0.421814,1
894,148.0,73.0,0.44417,1
895,351.0,67.0,0.376874,1
896,63.0,100.0,0.52557,1
897,459.0,68.0,0.392139,1
898,417.0,72.0,0.380935,1
899,650.0,74.0,0.461539,1
900,544.0,81.0,0.449779,1
901,727.0,85.0,0.422855,1
902,16.0,88.0,0.494202,1
903,655.0,92.0,0.362375,1
904,927.0,134.0,0.554782,1
905,209.0,103.0,0.438076,1
906,519.0,96.0,0.358361,1
907,90.0,104.0,0.430326,1
908,746.0,113.0,0.440611,1
909,416.0,113.0,0.370596,1
910,120.0,117.0,0.387504,1
911,476.0,119.0,0.435211,1
912,687.0,129.0,0.462044,1
913,996.0,122.0,0.421362,1
914,620.0,120.0,0.370695,1
915,953.0,123.0,0.36296,1
916,652.0,151.0,0.536097,1
917,783.0,129.0,0.409121,1
918,756.0,131.0,0.364966,1
919,598.0,135.0,0.369473,1
920,232.0,141.0,0.37862,1
921,885.0,140.0,0.382743,1
922,64.0,138.0,0.351907,1
923,616.0,153.0,0.449017,1
924,793.0,148.0,0.429028,1
925,969.0,147.0,0.362209,1
926,41.0,159.0,0.473663,1
927,74.0,152.0,0.387259,1
928,827.0,155.0,0.380429,1
929,974.0,156.0,0.388544,1
930,127.0,167.0,0.417374,1
931,743.0,173.0,0.47097,1
932,629.0,173.0,0.541223,1
933,905.0,172.0,0.418604,1
934,717.0,176.0,0.448398,1
935,269.0,176.0,0.398197,1
936,804.0,178.0,0.391447,1
937,959.0,180.0,0.391615,1
938,603.0,181.0,0.393632,1
939,906.0,187.0,0.398994,1
940,675.0,208.0,0.447102,1
941,773.0,197.0,0.401426,1
942,549.0,208.0,0.419637,1
943,721.0,214.0,0.363721,1
944,459.0,217.0,0.360722,1
945,602.0,223.0,0.374597,1
946,834.0,227.0,0.403572,1
947,862.0,226.0,0.41054,1
948,991.0,228.0,0.371942,1
949,346.0,238.0,0.385896,1
950,732.0,249.0,0.550081,1
951,130.0,248.0,0.368753,1
952,312.0,256.0,0.522363,1
953,883.0,256.0,0.405502,1
954,628.0,255.0,0.391164,1
955,842.0,254.0,0.357857,1
956,355.0,267.0,0.559292,1
957,79.0,279.0,0.432041,1
958,736.0,279.0,0.470755,1
959,530.0,288.0,0.368429,1
960,541.0,292.0,0.421291,1
961,17.0,294.0,0.540894,1
962,856.0,295.0,0.431595,1
963,755.0,302.0,0.621176,1
964,929.0,304.0,0.434021,1
965,24.0,310.0,0.471405,1
966,304.0,311.0,0.49911,1
967,100.0,311.0,0.370469,1
968,679.0,313.0,0.387623,1
969,146.0,316.0,0.408762,1
970,222.0,314.0,0.35196,1
971,758.0,320.0,0.352698,1
972,110.0,338.0,0.458133,1
973,353.0,337.0,0.434645,1
974,927.0,341.0,0.467426,1
975,710.0,341.0,0.410208,1
976,633.0,342.0,0.371418,1
977,724.0,342.0,0.352791,1
978,915.0,343.0,0.37463,1
979,993.0,354.0,0.411645,1
980,109.0,358.0,0.36107,1
981,120.0,359.0,0.390566,1
982,356.0,360.0,0.350553,1
983,982.0,367.0,0.370154,1
984,665.0,372.0,0.55104,1
985,991.0,371.0,0.363994,1
986,36.0,374.0,0.408734,1
987,87.0,384.0,0.532648,1
988,1000.0,380.0,0.357276,1
989,914.0,389.0,0.62863,1
990,738.0,396.0,0.587187,1
991,661.0,399.0,0.433975,1
992,341.0,406.0,0.405623,1
993,888.0,424.0,0.465444,1
994,822.0,439.0,0.362422,1
995,727.0,440.0,0.375536,1
996,679.0,444.0,0.385192,1
997,125.0,444.0,0.360473,1
998,790.0,449.0,0.365878,1
999,906.0,456.0,0.489267,1
1000,544.0,456.0,0.392663,1
1001,316.0,462.0,0.528495,1
1002,685.0,464.0,0.429274,1
1003,922.0,470.0,0.377862,1
1004,958.0,473.0,0.387784,1
1005,136.0,474.0,0.377469,1
1006,101.0,486.0,0.452112,1
1007,168.0,491.0,0.372305,1
1008,870.0,493.0,0.535331,1
1009,952.0,508.0,0.612629,1
1010,334.0,507.0,0.581405,1
1011,787.0,513.0,0.600224,1
1012,521.0,504.0,0.383719,1
1013,698.0,512.0,0.56813,1
1014,999.0,510.0,0.431853,1
1015,720.0,525.0,0.36961,1
1016,705.0,539.0,0.540396,1
1017,150.0,540.0,0.384257,1
1018,683.0,554.0,0.464769,1
1019,752.0,544.0,0.602654,1
1020,355.0,548.0,0.43743,1
1021,834.0,551.0,0.353799,1
1022,231.0,555.0,0.450231,1
1023,902.0,559.0,0.53377,1
1024,731.0,566.0,0.426487,1
1025,705.0,566.0,0.488975,1
1026,428.0,581.0,0.460785,1
1027,862.0,577.0,0.37471,1
1028,134.0,580.0,0.400234,1
1029,938.0,586.0,0.527541,1
1030,257.0,595.0,0.493031,1
1031,589.0,595.0,0.374827,1
1032,134.0,597.0,0.36749,1
1033,414.0,598.0,0.420914,1
1034,603.0,606.0,0.546849,1
1035,892.0,604.0,0.391277,1
1036,849.0,615.0,0.387279,1
1037,911.0,619.0,0.382345,1
1038,477.0,631.0,0.470898,1
1039,752.0,626.0,0.358205,1
1040,971.0,632.0,0.385734,1
1041,1002.0,640.0,0.480674,1
1042,416.0,646.0,0.652853,1
1043,246.0,642.0,0.354112,1
1044,332.0,675.0,0.594943,1
1045,58.0,646.0,0.380284,1
1046,516.0,651.0,0.378801,1
1047,579.0,655.0,0.434683,1
1048,489.0,666.0,0.627673,1
1049,664.0,659.0,0.379719,1
1050,63.0,662.0,0.379472,1
1051,540.0,671.0,0.46525,1
1052,123.0,662.0,0.369965,1
1053,712.0,687.0,0.442323,1
1054,730.0,684.0,0.355606,1
1055,789.0,686.0,0.401358,1
1056,584.0,690.0,0.433848,1
1057,894.0,690.0,0.40397,1
1058,944.0,695.0,0.397098,1
1059,554.0,700.0,0.496838,1
1060,729.0,702.0,0.479625,1
1061,854.0,711.0,0.434439,1
1062,794.0,703.0,0.361853,1
1063,232.0,712.0,0.367267,1
1064,913.0,716.0,0.48486,1
1065,667.0,716.0,0.391938,1
1066,1003.0,716.0,0.35898,1
1067,329.0,733.0,0.647327,1
1068,662.0,730.0,0.383704,1
1069,410.0,730.0,0.350407,1
1070,99.0,739.0,0.490926,1
1071,240.0,747.0,0.361999,1
1072,268.0,760.0,0.431324,1
1073,708.0,770.0,0.350915,1
1074,507.0,782.0,0.458835,1
1075,167.0,780.0,0.365454,1
1076,596.0,788.0,0.47933,1
1077,340.0,792.0,0.362694,1
1078,824.0,800.0,0.458381,1
1079,606.0,801.0,0.354328,1
1080,712.0,811.0,0.403961,1
1081,347.0,827.0,0.409721,1
1082,64.0,832.0,0.353994,1
1083,376.0,834.0,0.40401,1
1084,874.0,848.0,0.402203,1
1085,914.0,852.0,0.65129,1
1086,717.0,862.0,0.39017,1
1087,444.0,865.0,0.352977,1
1088,300.0,871.0,0.390623,1
1089,316.0,887.0,0.368497,1
1090,832.0,888.0,0.366783,1
1091,716.0,914.0,0.512514,1
1092,468.0,914.0,0.359946,1
1093,482.0,925.0,0.479513,1
1094,746.0,936.0,0.47412,1
1095,500.0,939.0,0.356502,1
1096,503.0,950.0,0.365783,1
1097,803.0,957.0,0.372154,1
1098,525.0,960.0,0.384415,1
1099,786.0,961.0,0.434134,1
1100,757.0,964.0,0.366558,1
1101,549.0,968.0,0.39746,1
1102,806.0,979.0,0.392145,1
1103,53.0,212.0,0.655554,2
1104,76.0,347.0,0.566764,3
1105,212.0,398.0,0.701709,5
1106,195.0,381.0,0.401123,5
1107,56.0,444.0,0.67523,4
1108,447.0,261.0,0.521905,4
1109,97.0,487.0,0.729257,5
1110,237.0,472.0,0.681132,2
1111,370.0,711.0,0.553349,2
1112,418.0,718.0,0.703849,2
1113,323.0,708.0,0.595878,3
1114,297.0,714.0,0.558234,3
1115,122.0,636.0,0.371501,4
1116,322.0,875.0,0.682718,2
1117,150.0,830.0,0.756213,2
1118,365.0,945.0,0.501621,4
1119,282.0,996.0,0.481793,4
1120,508.0,945.0,0.449052,4
1121,534.0,857.0,0.47075,3
1122,570.0,847.0,0.620472,4
1123,447.0,837.0,0.5374,5
1124,714.0,937.0,0.486734,3
1125,927.0,872.0,0.510401,4
1126,596.0,510.0,0.710031,5
1127,710.0,118.0,0.689345,4
1128,549.0,477.0,0.482228,4
1129,805.0,32.0,0.468453,1
1130,101.0,20.0,0.498697,1
1131,131.0,17.0,0.35595,1
1132,292.0,26.0,0.506462,1
1133,610.0,17.0,0.358694,1
1134,732.0,30.0,0.485454,1
1135,866.0,26.0,0.443321,1
1136,361.0,28.0,0.472557,1
1137,486.0,19.0,0.368121,1
1138,983.0,21.0,0.373476,1
1139,128.0,26.0,0.350476,1
1140,488.0,29.0,0.372622,1
1141,898.0,30.0,0.477582,1
1142,964.0,34.0,0.497172,1
1143,163.0,32.0,0.389612,1
1144,840.0,31.0,0.380952,1
1145,115.0,40.0,0.431799,1
1146,44.0,38.0,0.354825,1
1147,168.0,48.0,0.427476,1
1148,302.0,50.0,0.429622,1
1149,344.0,50.0,0.478722,1
1150,551.0,51.0,0.354954,1
1151,418.0,54.0,0.378594,1
1152,382.0,70.0,0.435542,1
1153,424.0,54.0,0.352384,1
1154,65.0,60.0,0.399396,1
1155,770.0,73.0,0.588572,1
1156,1004.0,58.0,0.354117,1
1157,471.0,63.0,0.397461,1
1158,552.0,65.0,0.412003,1
1159,166.0,64.0,0.353919,1
1160,899.0,69.0,0.418041,1
1161,347.0,68.0,0.374691,1
1162,164.0,115.0,0.589291,1
1163,252.0,80.0,0.427885,1
1164,864.0,150.0,0.57218,1
1165,354.0,86.0,0.378474,1
1166,426.0,82.0,0.359803,1
1167,122.0,86.0,0.352393,1
1168,960.0,95.0,0.411107,1
1169,872.0,98.0,0.387688,1
1170,97.0,111.0,0.380934,1
1171,927.0,103.0,0.4333,1
1172,263.0,105.0,0.415121,1
1173,315.0,107.0,0.482552,1
1174,235.0,107.0,0.385429,1
1175,452.0,116.0,0.456622,1
1176,793.0,112.0,0.48186,1
1177,883.0,122.0,0.498317,1
1178,374.0,118.0,0.3927,1
1179,968.0,114.0,0.375192,1
1180,427.0,119.0,0.383548,1
1181,275.0,122.0,0.526005,1
1182,644.0,126.0,0.417414,1
1183,994.0,123.0,0.372853,1
1184,463.0,130.0,0.390426,1
1185,556.0,131.0,0.463246,1
1186,813.0,141.0,0.496424,1
1187,978.0,140.0,0.393665,1
1188,1000.0,133.0,0.372894,1
1189,115.0,143.0,0.390474,1
1190,319.0,142.0,0.400494,1
1191,437.0,140.0,0.352778,1
1192,668.0,141.0,0.399375,1
1193,266.0,154.0,0.420408,1
1194,487.0,149.0,0.397243,1
1195,594.0,154.0,0.41563,1
1196,397.0,160.0,0.417912,1
1197,907.0,173.0,0.519278,1
1198,33.0,163.0,0.551519,1
1199,930.0,162.0,0.389948,1
1200,456.0,165.0,0.421894,1
1201,957.0,168.0,0.427136,1
1202,503.0,168.0,0.416286,1
1203,829.0,173.0,0.495841,1
1204,211.0,187.0,0.539093,1
1205,292.0,179.0,0.44899,1
1206,138.0,182.0,0.370107,1
1207,334.0,178.0,0.352502,1
1208,470.0,187.0,0.50851,1
1209,529.0,200.0,0.461022,1
1210,940.0,183.0,0.373035,1
1211,422.0,192.0,0.399291,1
1212,183.0,192.0,0.373922,1
1213,957.0,204.0,0.396644,1
1214,313.0,204.0,0.371901,1
1215,483.0,211.0,0.449079,1
1216,98.0,209.0,0.439417,1
1217,931.0,211.0,0.4713,1
1218,160.0,208.0,0.362847,1
1219,348.0,212.0,0.421899,1
1220,130.0,220.0,0.449371,1
1221,629.0,221.0,0.46412,1
1222,985.0,251.0,0.524388,1
1223,238.0,226.0,0.451393,1
1224,193.0,236.0,0.513659,1
1225,397.0,233.0,0.506344,1
1226,545.0,234.0,0.537726,1
1227,938.0,230.0,0.358753,1
1228,72.0,230.0,0.371597,1
1229,732.0,231.0,0.384029,1
1230,261.0,240.0,0.509832,1
1231,946.0,237.0,0.364778,1
1232,170.0,249.0,0.393169,1
1233,345.0,248.0,0.362814,1
1234,354.0,250.0,0.351806,1
1235,905.0,254.0,0.436976,1
1236,958.0,251.0,0.362059,1
1237,135.0,258.0,0.44809,1
1238,579.0,255.0,0.518762,1
1239,748.0,267.0,0.416889,1
1240,279.0,283.0,0.466406,1
1241,600.0,257.0,0.37162,1
1242,555.0,290.0,0.499793,1
1243,610.0,258.0,0.358635,1
1244,385.0,278.0,0.511579,1
1245,500.0,266.0,0.354593,1
1246,594.0,273.0,0.353225,1
1247,677.0,274.0,0.362542,1
1248,184.0,278.0,0.44537,1
1249,334.0,277.0,0.37224,1
1250,156.0,281.0,0.385492,1
1251,240.0,280.0,0.412264,1
1252,928.0,290.0,0.412719,1
1253,59.0,293.0,0.445692,1
1254,766.0,291.0,0.364704,1
1255,596.0,297.0,0.362325,1
1256,220.0,301.0,0.383771,1
1257,348.0,296.0,0.362399,1
1258,989.0,299.0,0.41073,1
1259,197.0,299.0,0.395561,1
1260,694.0,308.0,0.429833,1
1261,784.0,310.0,0.465307,1
1262,955.0,341.0,0.478568,1
1263,162.0,305.0,0.383545,1
1264,85.0,309.0,0.465592,1
1265,996.0,314.0,0.391613,1
1266,626.0,318.0,0.41721,1
1267,20.0,320.0,0.351495,1
1268,228.0,325.0,0.379613,1
1269,289.0,331.0,0.444586,1
1270,430.0,328.0,0.360064,1
1271,400.0,339.0,0.384795,1
1272,440.0,336.0,0.35648,1
1273,568.0,341.0,0.453271,1
1274,821.0,370.0,0.518653,1
1275,240.0,339.0,0.408276,1
1276,300.0,338.0,0.355045,1
1277,469.0,342.0,0.484068,1
1278,437.0,387.0,0.532751,1
1279,303.0,353.0,0.372334,1
1280,248.0,359.0,0.366818,1
1281,310.0,367.0,0.384584,1
1282,477.0,373.0,0.476918,1
1283,516.0,367.0,0.359176,1
1284,227.0,369.0,0.35371,1
1285,301.0,395.0,0.540244,1
1286,338.0,376.0,0.401669,1
1287,557.0,380.0,0.507247,1
1288,254.0,378.0,0.404545,1
1289,933.0,383.0,0.394033,1
1290,882.0,385.0,0.354967,1
1291,347.0,393.0,0.452395,1
1292,584.0,419.0,0.501725,1
1293,891.0,399.0,0.448561,1
1294,507.0,405.0,0.363699,1
1295,146.0,417.0,0.407715,1
1296,524.0,410.0,0.354303,1
1297,704.0,411.0,0.37168,1
1298,950.0,413.0,0.367615,1
1299,344.0,467.0,0.502824,1
1300,365.0,420.0,0.471979,1
1301,864.0,420.0,0.437245,1
1302,539.0,426.0,0.392553,1
1303,241.0,435.0,0.48723,1
1304,430.0,471.0,0.620369,1
1305,470.0,433.0,0.366035,1
1306,617.0,438.0,0.500861,1
1307,886.0,452.0,0.481182,1
1308,374.0,442.0,0.352163,1
1309,372.0,454.0,0.458952,1
1310,920.0,448.0,0.362907,1
1311,493.0,482.0,0.475388,1
1312,892.0,471.0,0.359177,1
1313,680.0,481.0,0.508166,1
1314,961.0,474.0,0.411568,1
1315,646.0,484.0,0.351263,1
1316,908.0,497.0,0.5185,1
1317,883.0,521.0,0.518693,1
1318,770.0,511.0,0.3814,1
1319,696.0,512.0,0.511691,1
1320,966.0,505.0,0.36849,1
1321,423.0,542.0,0.491255,1
1322,529.0,518.0,0.440684,1
1323,642.0,513.0,0.372966,1
1324,805.0,518.0,0.402929,1
1325,976.0,524.0,0.470622,1
1326,383.0,531.0,0.41087,1
1327,739.0,561.0,0.465975,1
1328,783.0,536.0,0.481006,1
1329,665.0,534.0,0.458091,1
1330,169.0,534.0,0.386801,1
1331,473.0,536.0,0.357715,1
1332,611.0,538.0,0.430153,1
1333,995.0,540.0,0.40693,1
1334,704.0,540.0,0.356523,1
1335,946.0,563.0,0.487746,1
1336,172.0,544.0,0.355071,1
1337,309.0,549.0,0.375,1
1338,178.0,553.0,0.406003,1
1339,26.0,554.0,0.412743,1
1340,907.0,569.0,0.558308,1
1341,550.0,558.0,0.353663,1
1342,314.0,565.0,0.456126,1
1343,633.0,571.0,0.397485,1
1344,486.0,634.0,0.534988,1
1345,649.0,581.0,0.405441,1
1346,866.0,584.0,0.419969,1
1347,745.0,590.0,0.453518,1
1348,59.0,594.0,0.388485,1
1349,987.0,615.0,0.521912,1
1350,114.0,594.0,0.357404,1
1351,120.0,594.0,0.357251,1
1352,605.0,597.0,0.366606,1
1353,958.0,605.0,0.376037,1
1354,127.0,605.0,0.373043,1
1355,706.0,602.0,0.357354,1
1356,287.0,613.0,0.442781,1
1357,804.0,607.0,0.377367,1
1358,188.0,610.0,0.358596,1
1359,854.0,615.0,0.447899,1
1360,928.0,610.0,0.351694,1
1361,74.0,619.0,0.378339,1
1362,604.0,619.0,0.406667,1
1363,716.0,623.0,0.354274,1
1364,865.0,628.0,0.388466,1
1365,243.0,631.0,0.411108,1
1366,608.0,631.0,0.36769,1
1367,149.0,637.0,0.361601,1
1368,172.0,636.0,0.469418,1
1369,540.0,638.0,0.352221,1
1370,876.0,644.0,0.450429,1
1371,619.0,644.0,0.47444,1
1372,754.0,642.0,0.383959,1
1373,100.0,657.0,0.477554,1
1374,254.0,652.0,0.352983,1
1375,442.0,657.0,0.592346,1
1376,988.0,654.0,0.359344,1
1377,56.0,664.0,0.429369,1
1378,224.0,660.0,0.437986,1
1379,133.0,671.0,0.505522,1
1380,772.0,673.0,0.4909,1
1381,952.0,673.0,0.392752,1
1382,1000.0,669.0,0.380266,1
1383,634.0,672.0,0.50519,1
1384,162.0,677.0,0.43639,1
1385,115.0,680.0,0.419634,1
1386,340.0,674.0,0.363992,1
1387,890.0,674.0,0.36613,1
1388,69.0,678.0,0.40847,1
1389,849.0,682.0,0.403443,1
1390,320.0,683.0,0.37576,1
1391,898.0,688.0,0.40535,1
1392,574.0,686.0,0.369517,1
1393,545.0,699.0,0.482459,1
1394,144.0,713.0,0.452522,1
1395,173.0,705.0,0.447007,1
1396,735.0,701.0,0.395411,1
1397,635.0,711.0,0.404839,1
1398,489.0,718.0,0.376937,1
1399,180.0,720.0,0.3629,1
1400,562.0,722.0,0.354492,1
1401,93.0,724.0,0.398404,1
1402,744.0,728.0,0.357779,1
1403,708.0,728.0,0.375039,1
1404,21.0,732.0,0.368801,1
1405,72.0,735.0,0.519213,1
1406,382.0,733.0,0.367196,1
1407,196.0,736.0,0.366859,1
1408,437.0,739.0,0.492963,1
1409,666.0,739.0,0.482405,1
1410,412.0,738.0,0.357137,1
1411,941.0,740.0,0.367345,1
1412,589.0,742.0,0.381726,1
1413,914.0,744.0,0.368946,1
1414,758.0,767.0,0.454866,1
1415,112.0,749.0,0.359984,1
1416,714.0,754.0,0.426916,1
1417,451.0,759.0,0.512707,1
1418,603.0,768.0,0.43244,1
1419,40.0,771.0,0.485774,1
1420,301.0,771.0,0.431494,1
1421,458.0,778.0,0.350436,1
1422,712.0,780.0,0.398509,1
1423,986.0,783.0,0.413216,1
1424,615.0,782.0,0.359119,1
1425,734.0,782.0,0.354472,1
1426,100.0,786.0,0.372135,1
1427,366.0,788.0,0.36382,1
1428,57.0,799.0,0.426425,1
1429,205.0,812.0,0.522431,1
1430,304.0,794.0,0.389742,1
1431,718.0,829.0,0.463457,1
1432,17.0,800.0,0.360711,1
1433,792.0,845.0,0.512433,1
1434,813.0,804.0,0.409946,1
1435,247.0,804.0,0.357092,1
1436,590.0,806.0,0.393578,1
1437,145.0,811.0,0.378721,1
1438,352.0,817.0,0.367696,1
1439,850.0,813.0,0.366807,1
1440,948.0,815.0,0.459597,1
1441,25.0,816.0,0.372387,1
1442,991.0,819.0,0.396587,1
1443,638.0,822.0,0.39307,1
1444,819.0,825.0,0.386503,1
1445,262.0,832.0,0.353037,1
1446,366.0,845.0,0.499603,1
1447,402.0,833.0,0.370203,1
1448,493.0,835.0,0.385799,1
1449,860.0,836.0,0.387246,1
1450,266.0,848.0,0.468743,1
1451,40.0,840.0,0.356064,1
1452,54.0,854.0,0.44996,1
1453,105.0,858.0,0.495508,1
1454,880.0,848.0,0.367577,1
1455,497.0,855.0,0.415993,1
1456,657.0,868.0,0.459706,1
1457,180.0,865.0,0.356246,1
1458,464.0,867.0,0.494393,1
1459,381.0,873.0,0.389181,1
1460,79.0,881.0,0.439222,1
1461,230.0,886.0,0.372824,1
1462,729.0,887.0,0.448732,1
1463,465.0,903.0,0.501997,1
1464,42.0,892.0,0.400008,1
1465,327.0,895.0,0.416041,1
1466,757.0,899.0,0.443285,1
1467,106.0,894.0,0.482866,1
1468,671.0,901.0,0.528791,1
1469,885.0,896.0,0.388065,1
1470,613.0,903.0,0.354374,1
1471,408.0,911.0,0.494667,1
1472,161.0,909.0,0.390299,1
1473,187.0,920.0,0.444016,1
1474,771.0,916.0,0.405613,1
1475,129.0,919.0,0.395156,1
1476,877.0,922.0,0.412041,1
1477,528.0,924.0,0.35988,1
1478,653.0,926.0,0.4198,1
1479,83.0,929.0,0.414519,1
1480,497.0,965.0,0.559941,1
1481,111.0,930.0,0.367636,1
1482,760.0,942.0,0.451221,1
1483,139.0,937.0,0.388751,1
1484,342.0,937.0,0.363703,1
1485,654.0,939.0,0.351593,1
1486,657.0,948.0,0.385139,1
1487,696.0,947.0,0.362699,1
1488,92.0,949.0,0.402408,1
1489,341.0,951.0,0.422725,1
1490,246.0,952.0,0.384268,1
1491,823.0,961.0,0.431256,1
1492,639.0,960.0,0.389563,1
1493,991.0,959.0,0.408425,1
1494,61.0,963.0,0.376667,1
1495,663.0,961.0,0.378095,1
1496,712.0,969.0,0.408503,1
1497,435.0,965.0,0.372006,1
1498,904.0,970.0,0.350477,1
1499,392.0,976.0,0.397583,1
1500,442.0,975.0,0.393173,1
1501,794.0,991.0,0.522224,1
1502,102.0,974.0,0.376869,1
1503,839.0,995.0,0.469559,1
1504,254.0,978.0,0.390427,1
1505,597.0,986.0,0.429628,1
1506,907.0,980.0,0.37756,1
1507,362.0,981.0,0.411756,1
1508,43.0,996.0,0.517755,1
1509,717.0,993.0,0.541261,1
1510,403.0,1000.0,0.479266,1
1511,681.0,995.0,0.388565,1
1512,746.0,1001.0,0.422242,1
1513,924.0,1002.0,0.418361,1
1514,476.0,1005.0,0.363483,1
