d3mIndex,V1,V2,V3,Class
2470,746.0,928.0,0.461099,1
2471,593.0,923.0,0.388844,1
2472,423.0,924.0,0.357994,1
2473,319.0,932.0,0.500744,1
2474,178.0,933.0,0.424373,1
2475,337.0,935.0,0.501679,1
2476,464.0,934.0,0.351453,1
2477,895.0,940.0,0.422858,1
2478,577.0,941.0,0.373202,1
2479,492.0,954.0,0.359509,1
2480,584.0,966.0,0.35217,1
2481,795.0,968.0,0.369633,1
2482,249.0,972.0,0.3869,1
2483,638.0,972.0,0.418882,1
2484,56.0,972.0,0.365448,1
2485,946.0,974.0,0.35585,1
2486,956.0,978.0,0.367425,1
2487,583.0,990.0,0.460493,1
2488,162.0,985.0,0.385394,1
2489,869.0,995.0,0.419371,1
2490,928.0,994.0,0.355143,1
2491,736.0,1003.0,0.419422,1
2492,54.0,1001.0,0.360496,1
2493,810.0,1005.0,0.362612,1
2494,99.0,852.0,0.751592,3
2495,386.0,852.0,0.598189,3
2496,102.0,785.0,0.614619,3
2497,179.0,763.0,0.569587,4
2498,196.0,601.0,0.562871,5
2499,413.0,763.0,0.466604,5
2500,154.0,251.0,0.398115,5
2501,626.0,144.0,0.415208,5
2502,715.0,18.0,0.495088,1
2503,896.0,15.0,0.433959,1
2504,40.0,18.0,0.465564,1
2505,174.0,19.0,0.415593,1
2506,669.0,26.0,0.404694,1
2507,535.0,24.0,0.54868,1
2508,487.0,24.0,0.386838,1
2509,96.0,24.0,0.356339,1
2510,764.0,26.0,0.394815,1
2511,46.0,51.0,0.507024,1
2512,182.0,30.0,0.365005,1
2513,622.0,30.0,0.381531,1
2514,727.0,36.0,0.424827,1
2515,843.0,42.0,0.448448,1
2516,916.0,39.0,0.486087,1
2517,358.0,38.0,0.361557,1
2518,788.0,45.0,0.450507,1
2519,565.0,55.0,0.426377,1
2520,234.0,48.0,0.401868,1
2521,694.0,54.0,0.435131,1
2522,754.0,65.0,0.43908,1
2523,448.0,59.0,0.371,1
2524,942.0,66.0,0.36881,1
2525,278.0,68.0,0.380205,1
2526,146.0,71.0,0.363579,1
2527,34.0,85.0,0.3918,1
2528,165.0,90.0,0.478834,1
2529,633.0,84.0,0.407723,1
2530,714.0,83.0,0.428428,1
2531,54.0,87.0,0.354972,1
2532,256.0,87.0,0.367704,1
2533,779.0,103.0,0.482844,1
2534,875.0,87.0,0.402006,1
2535,988.0,88.0,0.430077,1
2536,563.0,95.0,0.360392,1
2537,246.0,107.0,0.42588,1
2538,682.0,99.0,0.381327,1
2539,570.0,101.0,0.370109,1
2540,845.0,103.0,0.466775,1
2541,479.0,104.0,0.372683,1
2542,982.0,104.0,0.353837,1
2543,127.0,119.0,0.417333,1
2544,631.0,119.0,0.441841,1
2545,53.0,116.0,0.364433,1
2546,935.0,118.0,0.376526,1
2547,191.0,121.0,0.503796,1
2548,303.0,124.0,0.354851,1
2549,873.0,125.0,0.414016,1
2550,448.0,128.0,0.377676,1
2551,853.0,138.0,0.449878,1
2552,274.0,136.0,0.430747,1
2553,314.0,141.0,0.463402,1
2554,956.0,138.0,0.419769,1
2555,32.0,138.0,0.391129,1
2556,202.0,138.0,0.366953,1
2557,387.0,138.0,0.377311,1
2558,771.0,144.0,0.374218,1
2559,892.0,152.0,0.37404,1
2560,990.0,149.0,0.40126,1
2561,50.0,156.0,0.357652,1
2562,517.0,157.0,0.400117,1
2563,285.0,159.0,0.359725,1
2564,325.0,160.0,0.447434,1
2565,95.0,164.0,0.412371,1
2566,256.0,163.0,0.354803,1
2567,901.0,165.0,0.394879,1
2568,58.0,167.0,0.406456,1
2569,214.0,169.0,0.401367,1
2570,171.0,170.0,0.368462,1
2571,873.0,175.0,0.40676,1
2572,991.0,171.0,0.369436,1
2573,300.0,175.0,0.404686,1
2574,640.0,172.0,0.353139,1
2575,528.0,175.0,0.385943,1
2576,342.0,183.0,0.364764,1
2577,893.0,201.0,0.459023,1
2578,921.0,190.0,0.364071,1
2579,1007.0,191.0,0.383425,1
2580,483.0,193.0,0.388487,1
2581,82.0,194.0,0.356309,1
2582,634.0,194.0,0.371058,1
2583,724.0,198.0,0.369839,1
2584,408.0,198.0,0.36687,1
2585,52.0,204.0,0.382143,1
2586,270.0,207.0,0.40471,1
2587,334.0,206.0,0.377816,1
2588,379.0,210.0,0.39201,1
2589,143.0,213.0,0.36175,1
2590,210.0,213.0,0.376108,1
2591,441.0,213.0,0.353538,1
2592,940.0,214.0,0.352842,1
2593,277.0,216.0,0.369024,1
2594,609.0,220.0,0.381436,1
2595,512.0,224.0,0.473469,1
2596,108.0,232.0,0.392455,1
2597,353.0,225.0,0.497558,1
2598,420.0,226.0,0.408131,1
2599,261.0,237.0,0.402676,1
2600,636.0,238.0,0.454952,1
2601,387.0,229.0,0.376689,1
2602,457.0,232.0,0.584798,1
2603,586.0,230.0,0.473888,1
2604,851.0,235.0,0.470348,1
2605,756.0,242.0,0.353594,1
2606,971.0,243.0,0.361953,1
2607,300.0,248.0,0.38365,1
2608,465.0,247.0,0.358246,1
2609,557.0,250.0,0.36884,1
2610,195.0,252.0,0.396515,1
2611,17.0,256.0,0.384292,1
2612,245.0,280.0,0.499987,1
2613,415.0,255.0,0.411238,1
2614,473.0,258.0,0.371645,1
2615,680.0,262.0,0.416853,1
2616,986.0,269.0,0.469824,1
2617,303.0,267.0,0.415879,1
2618,615.0,261.0,0.419944,1
2619,663.0,282.0,0.486787,1
2620,779.0,269.0,0.411433,1
2621,838.0,273.0,0.431717,1
2622,911.0,273.0,0.430283,1
2623,38.0,278.0,0.416498,1
2624,551.0,283.0,0.409164,1
2625,420.0,282.0,0.353893,1
2626,313.0,290.0,0.415259,1
2627,700.0,287.0,0.367735,1
2628,742.0,290.0,0.424346,1
2629,178.0,292.0,0.435982,1
2630,426.0,292.0,0.356157,1
2631,504.0,300.0,0.440232,1
2632,712.0,303.0,0.428934,1
2633,963.0,308.0,0.528351,1
2634,284.0,321.0,0.460982,1
2635,603.0,306.0,0.437336,1
2636,320.0,316.0,0.420927,1
2637,542.0,309.0,0.38579,1
2638,68.0,314.0,0.425719,1
2639,161.0,311.0,0.444962,1
2640,442.0,309.0,0.376848,1
2641,873.0,314.0,0.380004,1
2642,683.0,317.0,0.391877,1
2643,653.0,318.0,0.379099,1
2644,839.0,329.0,0.477167,1
2645,239.0,331.0,0.432598,1
2646,39.0,326.0,0.366088,1
2647,454.0,325.0,0.36887,1
2648,575.0,326.0,0.387826,1
2649,890.0,335.0,0.398049,1
2650,624.0,343.0,0.459762,1
2651,660.0,335.0,0.424128,1
2652,303.0,334.0,0.371629,1
2653,786.0,335.0,0.38114,1
2654,532.0,338.0,0.379104,1
2655,189.0,345.0,0.407697,1
2656,492.0,343.0,0.385524,1
2657,330.0,346.0,0.404147,1
2658,442.0,347.0,0.403484,1
2659,742.0,355.0,0.359554,1
2660,872.0,364.0,0.423045,1
2661,544.0,358.0,0.365746,1
2662,203.0,360.0,0.357163,1
2663,402.0,415.0,0.517459,1
2664,455.0,361.0,0.370724,1
2665,279.0,371.0,0.466038,1
2666,216.0,379.0,0.461034,1
2667,754.0,371.0,0.36907,1
2668,117.0,373.0,0.376957,1
2669,599.0,376.0,0.387237,1
2670,926.0,382.0,0.428324,1
2671,886.0,383.0,0.354179,1
2672,182.0,388.0,0.352726,1
2673,96.0,396.0,0.357522,1
2674,308.0,397.0,0.397525,1
2675,677.0,396.0,0.358805,1
2676,239.0,404.0,0.402352,1
2677,273.0,403.0,0.389567,1
2678,686.0,400.0,0.360923,1
2679,507.0,406.0,0.365751,1
2680,62.0,419.0,0.410065,1
2681,916.0,414.0,0.410903,1
2682,280.0,414.0,0.356509,1
2683,971.0,420.0,0.398139,1
2684,222.0,427.0,0.446019,1
2685,346.0,430.0,0.391476,1
2686,200.0,432.0,0.39647,1
2687,599.0,436.0,0.374115,1
2688,933.0,437.0,0.357177,1
2689,534.0,447.0,0.369382,1
2690,103.0,450.0,0.441873,1
2691,224.0,452.0,0.419452,1
2692,364.0,453.0,0.440925,1
2693,462.0,448.0,0.363669,1
2694,953.0,452.0,0.398599,1
2695,766.0,453.0,0.39074,1
2696,778.0,457.0,0.401625,1
2697,380.0,463.0,0.369275,1
2698,110.0,466.0,0.3954,1
2699,302.0,482.0,0.503986,1
2700,849.0,465.0,0.355093,1
2701,806.0,494.0,0.408829,1
2702,350.0,479.0,0.375888,1
2703,927.0,478.0,0.38377,1
2704,248.0,484.0,0.463204,1
2705,216.0,486.0,0.383558,1
2706,904.0,485.0,0.363222,1
2707,988.0,488.0,0.419797,1
2708,873.0,492.0,0.36801,1
2709,559.0,493.0,0.371596,1
2710,136.0,503.0,0.449236,1
2711,419.0,504.0,0.475598,1
2712,463.0,508.0,0.456106,1
2713,270.0,518.0,0.426845,1
2714,179.0,508.0,0.410445,1
2715,568.0,504.0,0.362667,1
2716,224.0,506.0,0.353363,1
2717,884.0,509.0,0.403403,1
2718,512.0,514.0,0.374239,1
2719,192.0,528.0,0.358206,1
2720,450.0,533.0,0.446995,1
2721,361.0,535.0,0.376844,1
2722,634.0,536.0,0.352371,1
2723,922.0,543.0,0.438059,1
2724,48.0,545.0,0.40281,1
2725,167.0,540.0,0.374213,1
2726,198.0,543.0,0.381133,1
2727,310.0,544.0,0.427837,1
2728,215.0,570.0,0.418913,1
2729,561.0,554.0,0.364345,1
2730,608.0,563.0,0.432398,1
2731,714.0,557.0,0.354374,1
2732,413.0,561.0,0.457785,1
2733,934.0,564.0,0.42378,1
2734,22.0,562.0,0.367848,1
2735,986.0,565.0,0.392642,1
2736,272.0,564.0,0.355884,1
2737,354.0,564.0,0.368965,1
2738,477.0,566.0,0.356183,1
2739,433.0,577.0,0.525857,1
2740,665.0,590.0,0.458657,1
2741,175.0,582.0,0.477881,1
2742,837.0,581.0,0.394486,1
2743,993.0,578.0,0.367617,1
2744,944.0,580.0,0.365357,1
2745,698.0,580.0,0.351975,1
2746,786.0,582.0,0.394738,1
2747,746.0,583.0,0.376853,1
2748,76.0,595.0,0.429404,1
2749,338.0,585.0,0.355759,1
2750,450.0,588.0,0.413987,1
2751,112.0,590.0,0.358118,1
2752,705.0,591.0,0.369837,1
2753,239.0,612.0,0.497709,1
2754,799.0,599.0,0.503187,1
2755,308.0,602.0,0.397505,1
2756,904.0,602.0,0.411321,1
2757,521.0,602.0,0.359276,1
2758,862.0,604.0,0.425265,1
2759,413.0,607.0,0.399979,1
2760,579.0,613.0,0.37,1
2761,772.0,615.0,0.477338,1
2762,473.0,621.0,0.431218,1
2763,285.0,623.0,0.435713,1
2764,536.0,622.0,0.436283,1
2765,423.0,625.0,0.426217,1
2766,641.0,627.0,0.446235,1
2767,685.0,624.0,0.391141,1
2768,882.0,628.0,0.459654,1
2769,102.0,632.0,0.463273,1
2770,131.0,626.0,0.376429,1
2771,214.0,628.0,0.385864,1
2772,32.0,638.0,0.403452,1
2773,300.0,636.0,0.405817,1
2774,979.0,637.0,0.406711,1
2775,486.0,642.0,0.378093,1
2776,952.0,644.0,0.397419,1
2777,257.0,645.0,0.393866,1
2778,152.0,649.0,0.393169,1
2779,372.0,651.0,0.406775,1
2780,671.0,648.0,0.370475,1
2781,40.0,653.0,0.47468,1
2782,315.0,651.0,0.432321,1
2783,831.0,659.0,0.545468,1
2784,993.0,658.0,0.445048,1
2785,806.0,673.0,0.466141,1
2786,899.0,655.0,0.40647,1
2787,268.0,652.0,0.360201,1
2788,188.0,657.0,0.373152,1
2789,963.0,660.0,0.374556,1
2790,166.0,666.0,0.407923,1
2791,327.0,667.0,0.462699,1
2792,442.0,661.0,0.38615,1
2793,678.0,660.0,0.358732,1
2794,735.0,663.0,0.36115,1
2795,81.0,685.0,0.51825,1
2796,197.0,678.0,0.484313,1
2797,625.0,674.0,0.393197,1
2798,58.0,687.0,0.476784,1
2799,416.0,679.0,0.36705,1
2800,132.0,683.0,0.430835,1
2801,172.0,683.0,0.390811,1
2802,338.0,685.0,0.363262,1
2803,650.0,684.0,0.352503,1
2804,493.0,693.0,0.394195,1
2805,305.0,694.0,0.397738,1
2806,382.0,691.0,0.371354,1
2807,560.0,699.0,0.485615,1
2808,654.0,697.0,0.437768,1
2809,360.0,710.0,0.435211,1
2810,433.0,699.0,0.418545,1
2811,781.0,700.0,0.445364,1
2812,210.0,707.0,0.428778,1
2813,723.0,704.0,0.428373,1
2814,819.0,701.0,0.386941,1
2815,395.0,706.0,0.396489,1
2816,316.0,707.0,0.386634,1
2817,622.0,716.0,0.413117,1
2818,415.0,727.0,0.456406,1
2819,457.0,717.0,0.377949,1
2820,664.0,716.0,0.406273,1
2821,102.0,732.0,0.462341,1
2822,801.0,729.0,0.439489,1
2823,130.0,725.0,0.377201,1
2824,220.0,725.0,0.357004,1
2825,686.0,725.0,0.427347,1
2826,40.0,728.0,0.386987,1
2827,389.0,738.0,0.403824,1
2828,167.0,735.0,0.385339,1
2829,608.0,734.0,0.356752,1
2830,37.0,740.0,0.378781,1
2831,544.0,749.0,0.426959,1
2832,238.0,744.0,0.424651,1
2833,654.0,743.0,0.400118,1
2834,590.0,757.0,0.445474,1
2835,368.0,776.0,0.496036,1
2836,815.0,750.0,0.389575,1
2837,446.0,766.0,0.413963,1
2838,79.0,756.0,0.386798,1
2839,505.0,757.0,0.398505,1
2840,753.0,758.0,0.374151,1
2841,128.0,762.0,0.363973,1
2842,765.0,763.0,0.393248,1
2843,965.0,765.0,0.37155,1
2844,898.0,769.0,0.383966,1
2845,1003.0,769.0,0.359346,1
2846,267.0,780.0,0.413823,1
2847,333.0,773.0,0.369578,1
2848,682.0,774.0,0.39677,1
2849,855.0,776.0,0.40768,1
2850,573.0,783.0,0.443083,1
2851,522.0,785.0,0.381219,1
2852,553.0,785.0,0.409994,1
2853,430.0,788.0,0.432118,1
2854,346.0,790.0,0.368999,1
2855,640.0,790.0,0.371514,1
2856,477.0,803.0,0.455571,1
2857,748.0,795.0,0.369356,1
2858,150.0,802.0,0.471664,1
2859,97.0,801.0,0.394632,1
2860,277.0,805.0,0.375842,1
2861,955.0,807.0,0.400782,1
2862,566.0,810.0,0.41283,1
2863,387.0,818.0,0.40531,1
2864,880.0,816.0,0.352636,1
2865,591.0,826.0,0.43806,1
2866,919.0,823.0,0.383407,1
2867,288.0,824.0,0.362478,1
2868,331.0,829.0,0.362286,1
2869,508.0,838.0,0.474837,1
2870,779.0,836.0,0.421628,1
2871,922.0,833.0,0.366927,1
2872,684.0,842.0,0.437828,1
2873,895.0,840.0,0.393414,1
2874,607.0,839.0,0.421827,1
2875,148.0,844.0,0.44589,1
2876,926.0,840.0,0.354127,1
2877,191.0,851.0,0.374871,1
2878,647.0,862.0,0.468825,1
2879,812.0,860.0,0.524674,1
2880,159.0,862.0,0.425261,1
2881,523.0,869.0,0.454891,1
2882,560.0,861.0,0.370054,1
2883,696.0,866.0,0.400522,1
2884,987.0,870.0,0.359788,1
2885,947.0,879.0,0.414155,1
2886,631.0,879.0,0.41873,1
2887,351.0,885.0,0.406498,1
2888,566.0,881.0,0.376273,1
2889,548.0,899.0,0.470965,1
2890,190.0,890.0,0.392958,1
2891,678.0,892.0,0.357903,1
2892,921.0,897.0,0.379198,1
2893,78.0,902.0,0.379828,1
2894,438.0,911.0,0.465516,1
2895,762.0,902.0,0.377421,1
2896,868.0,900.0,0.369886,1
2897,196.0,908.0,0.355971,1
2898,528.0,916.0,0.467285,1
2899,772.0,916.0,0.388103,1
2900,370.0,920.0,0.392167,1
2901,975.0,915.0,0.401178,1
2902,169.0,942.0,0.527508,1
2903,198.0,922.0,0.428644,1
2904,714.0,924.0,0.365125,1
2905,457.0,932.0,0.551504,1
2906,637.0,932.0,0.463892,1
2907,782.0,934.0,0.42594,1
2908,573.0,934.0,0.396554,1
2909,735.0,943.0,0.405184,1
2910,142.0,945.0,0.413065,1
2911,208.0,947.0,0.428151,1
2912,394.0,945.0,0.382192,1
2913,98.0,946.0,0.366283,1
2914,288.0,944.0,0.357349,1
2915,376.0,948.0,0.421348,1
2916,955.0,948.0,0.365194,1
2917,995.0,947.0,0.376238,1
2918,122.0,952.0,0.424401,1
2919,828.0,953.0,0.434909,1
2920,480.0,960.0,0.448627,1
2921,969.0,970.0,0.418892,1
2922,607.0,960.0,0.402926,1
2923,404.0,964.0,0.386368,1
2924,366.0,972.0,0.354161,1
2925,464.0,980.0,0.460356,1
2926,807.0,972.0,0.367778,1
2927,204.0,994.0,0.465788,1
2928,490.0,976.0,0.362139,1
2929,132.0,976.0,0.353996,1
2930,821.0,989.0,0.410918,1
2931,699.0,987.0,0.460862,1
2932,638.0,998.0,0.442336,1
2933,512.0,999.0,0.435715,1
2934,477.0,1003.0,0.464623,1
2935,713.0,1008.0,0.485562,1
2936,149.0,1008.0,0.371202,1
2937,760.0,1008.0,0.353373,1
2938,839.0,1008.0,0.367568,1
2939,551.0,85.0,0.553449,4
2940,422.0,188.0,0.361178,2
2941,442.0,356.0,0.766945,3
2942,444.0,163.0,0.545737,5
2943,622.0,704.0,0.538678,5
2944,631.0,503.0,0.409702,5
2945,117.0,538.0,0.367321,4
2946,720.0,538.0,0.362235,5
2947,512.0,526.0,0.374736,4
2948,930.0,508.0,0.401057,5
2949,55.0,18.0,0.403495,1
2950,257.0,16.0,0.393859,1
2951,346.0,19.0,0.360296,1
2952,932.0,23.0,0.399386,1
2953,214.0,22.0,0.387063,1
2954,149.0,32.0,0.401477,1
2955,230.0,27.0,0.367743,1
2956,480.0,29.0,0.385585,1
2957,267.0,29.0,0.370645,1
2958,285.0,43.0,0.418069,1
2959,182.0,42.0,0.354157,1
2960,95.0,47.0,0.368608,1
2961,548.0,44.0,0.359915,1
2962,376.0,46.0,0.355781,1
2963,626.0,50.0,0.444277,1
2964,162.0,54.0,0.422923,1
2965,198.0,56.0,0.380658,1
2966,346.0,66.0,0.40718,1
2967,74.0,72.0,0.412291,1
2968,45.0,74.0,0.393718,1
2969,962.0,82.0,0.392139,1
2970,122.0,86.0,0.427393,1
2971,32.0,105.0,0.525303,1
2972,94.0,96.0,0.425326,1
2973,809.0,103.0,0.369812,1
2974,72.0,102.0,0.364271,1
2975,494.0,104.0,0.440712,1
2976,706.0,107.0,0.383613,1
2977,756.0,108.0,0.365238,1
2978,97.0,126.0,0.428732,1
2979,342.0,118.0,0.381228,1
2980,725.0,119.0,0.396244,1
2981,456.0,130.0,0.398241,1
2982,563.0,126.0,0.374353,1
2983,774.0,126.0,0.352598,1
2984,378.0,132.0,0.405897,1
2985,426.0,131.0,0.372973,1
2986,246.0,133.0,0.375333,1
2987,923.0,136.0,0.360096,1
2988,999.0,136.0,0.350642,1
2989,58.0,142.0,0.415729,1
2990,652.0,144.0,0.350862,1
2991,122.0,154.0,0.392347,1
2992,211.0,149.0,0.364343,1
2993,940.0,150.0,0.361065,1
2994,490.0,158.0,0.409789,1
2995,953.0,160.0,0.373358,1
2996,88.0,177.0,0.485028,1
2997,140.0,169.0,0.424889,1
2998,504.0,169.0,0.380947,1
2999,21.0,172.0,0.450598,1
3000,251.0,186.0,0.458995,1
3001,294.0,176.0,0.353857,1
3002,690.0,176.0,0.380548,1
3003,581.0,182.0,0.358081,1
3004,805.0,182.0,0.423455,1
3005,846.0,185.0,0.36405,1
3006,306.0,190.0,0.401999,1
3007,985.0,193.0,0.36798,1
3008,338.0,197.0,0.374864,1
3009,396.0,199.0,0.470667,1
3010,864.0,199.0,0.417372,1
3011,174.0,200.0,0.36473,1
3012,534.0,204.0,0.383023,1
3013,648.0,203.0,0.363761,1
3014,786.0,205.0,0.472715,1
3015,140.0,215.0,0.448716,1
3016,178.0,210.0,0.374763,1
3017,729.0,213.0,0.390879,1
3018,938.0,211.0,0.408483,1
3019,200.0,220.0,0.396971,1
3020,589.0,224.0,0.380883,1
3021,562.0,230.0,0.448902,1
3022,836.0,226.0,0.389718,1
3023,896.0,226.0,0.401681,1
3024,978.0,227.0,0.417826,1
3025,524.0,228.0,0.359391,1
3026,371.0,233.0,0.423844,1
3027,434.0,236.0,0.434723,1
3028,342.0,237.0,0.4431,1
3029,203.0,246.0,0.426182,1
3030,286.0,250.0,0.409515,1
3031,877.0,254.0,0.388572,1
3032,210.0,259.0,0.380789,1
3033,189.0,271.0,0.401921,1
3034,701.0,262.0,0.364266,1
3035,253.0,269.0,0.437969,1
3036,363.0,272.0,0.529941,1
3037,757.0,270.0,0.382877,1
3038,159.0,275.0,0.427059,1
3039,985.0,270.0,0.358629,1
3040,393.0,274.0,0.362892,1
3041,582.0,274.0,0.352934,1
3042,645.0,279.0,0.366607,1
3043,442.0,282.0,0.403258,1
3044,105.0,283.0,0.377455,1
3045,520.0,284.0,0.362452,1
3046,231.0,288.0,0.406855,1
3047,172.0,295.0,0.359575,1
3048,208.0,295.0,0.374766,1
3049,331.0,314.0,0.433453,1
3050,607.0,301.0,0.498322,1
3051,16.0,302.0,0.358693,1
3052,484.0,306.0,0.422932,1
3053,772.0,309.0,0.41983,1
3054,182.0,312.0,0.358493,1
3055,231.0,314.0,0.382334,1
3056,68.0,316.0,0.388676,1
3057,434.0,324.0,0.39171,1
3058,561.0,326.0,0.363568,1
3059,710.0,325.0,0.355648,1
3060,665.0,340.0,0.368521,1
3061,774.0,341.0,0.398056,1
3062,36.0,342.0,0.355485,1
3063,584.0,347.0,0.38345,1
3064,978.0,346.0,0.417379,1
3065,263.0,349.0,0.404826,1
3066,689.0,361.0,0.410108,1
3067,997.0,360.0,0.434005,1
3068,475.0,360.0,0.385942,1
3069,278.0,364.0,0.420835,1
3070,619.0,370.0,0.43021,1
3071,715.0,373.0,0.465051,1
3072,1002.0,373.0,0.379648,1
3073,747.0,376.0,0.391612,1
3074,77.0,386.0,0.415136,1
3075,456.0,384.0,0.354103,1
3076,463.0,392.0,0.37575,1
3077,824.0,396.0,0.422165,1
3078,146.0,397.0,0.384105,1
3079,308.0,401.0,0.456684,1
3080,515.0,411.0,0.356824,1
3081,1006.0,413.0,0.385793,1
3082,812.0,414.0,0.368178,1
3083,895.0,418.0,0.376363,1
3084,401.0,418.0,0.372615,1
3085,523.0,423.0,0.438775,1
3086,62.0,422.0,0.409822,1
3087,93.0,423.0,0.386803,1
3088,351.0,425.0,0.368193,1
3089,873.0,430.0,0.380554,1
3090,389.0,446.0,0.407123,1
3091,548.0,448.0,0.49038,1
3092,183.0,446.0,0.371098,1
3093,985.0,450.0,0.402517,1
3094,516.0,452.0,0.368057,1
3095,740.0,457.0,0.395232,1
3096,594.0,459.0,0.379887,1
3097,402.0,465.0,0.383229,1
3098,822.0,464.0,0.366705,1
3099,269.0,468.0,0.354864,1
3100,312.0,468.0,0.36411,1
3101,494.0,472.0,0.40802,1
3102,158.0,473.0,0.382443,1
3103,600.0,474.0,0.406702,1
3104,536.0,478.0,0.371954,1
3105,918.0,476.0,0.359021,1
3106,375.0,482.0,0.411791,1
3107,421.0,488.0,0.45862,1
3108,731.0,491.0,0.425247,1
3109,74.0,494.0,0.353968,1
3110,474.0,494.0,0.354698,1
3111,47.0,496.0,0.360354,1
3112,145.0,500.0,0.41844,1
3113,360.0,505.0,0.358548,1
3114,540.0,508.0,0.473303,1
3115,745.0,507.0,0.453569,1
3116,1006.0,506.0,0.350791,1
3117,510.0,510.0,0.438433,1
3118,436.0,512.0,0.354088,1
3119,834.0,517.0,0.426928,1
3120,499.0,528.0,0.365916,1
3121,761.0,529.0,0.396402,1
3122,846.0,538.0,0.403945,1
3123,236.0,540.0,0.350917,1
3124,328.0,545.0,0.382295,1
3125,516.0,549.0,0.365676,1
3126,537.0,557.0,0.598448,1
3127,290.0,557.0,0.391072,1
3128,32.0,568.0,0.370141,1
3129,582.0,568.0,0.360177,1
3130,258.0,571.0,0.401536,1
3131,349.0,577.0,0.438566,1
3132,145.0,585.0,0.364807,1
3133,589.0,587.0,0.437836,1
3134,665.0,587.0,0.358622,1
3135,890.0,587.0,0.39057,1
3136,295.0,592.0,0.448639,1
3137,600.0,603.0,0.362087,1
3138,618.0,608.0,0.372139,1
3139,145.0,611.0,0.382257,1
3140,450.0,620.0,0.360548,1
3141,808.0,625.0,0.38396,1
3142,268.0,632.0,0.355949,1
3143,530.0,635.0,0.419125,1
3144,685.0,634.0,0.41441,1
3145,237.0,644.0,0.416392,1
3146,632.0,643.0,0.389827,1
3147,948.0,642.0,0.350045,1
3148,79.0,644.0,0.387438,1
3149,388.0,648.0,0.379695,1
3150,820.0,648.0,0.350824,1
3151,118.0,652.0,0.353084,1
3152,525.0,656.0,0.376466,1
3153,462.0,664.0,0.352364,1
3154,844.0,669.0,0.375874,1
3155,204.0,677.0,0.397376,1
3156,90.0,677.0,0.352857,1
3157,620.0,681.0,0.519162,1
3158,98.0,681.0,0.402388,1
3159,328.0,688.0,0.360281,1
3160,840.0,693.0,0.391706,1
3161,290.0,698.0,0.371205,1
3162,859.0,704.0,0.383883,1
3163,356.0,714.0,0.380898,1
3164,876.0,718.0,0.444081,1
3165,501.0,720.0,0.409179,1
3166,632.0,728.0,0.359055,1
3167,401.0,737.0,0.371718,1
3168,122.0,736.0,0.357228,1
3169,789.0,740.0,0.399674,1
3170,129.0,743.0,0.393901,1
3171,864.0,747.0,0.355836,1
3172,308.0,750.0,0.391914,1
3173,159.0,752.0,0.41509,1
3174,431.0,770.0,0.384642,1
3175,573.0,768.0,0.391347,1
3176,131.0,776.0,0.387135,1
3177,782.0,776.0,0.440634,1
3178,232.0,790.0,0.370523,1
3179,146.0,788.0,0.356,1
3180,614.0,793.0,0.411383,1
3181,658.0,810.0,0.431503,1
3182,196.0,813.0,0.374164,1
3183,559.0,812.0,0.362675,1
3184,742.0,812.0,0.357272,1
3185,283.0,818.0,0.37965,1
3186,792.0,821.0,0.383282,1
3187,18.0,822.0,0.373376,1
3188,249.0,824.0,0.386175,1
3189,392.0,827.0,0.378319,1
3190,482.0,828.0,0.398363,1
3191,352.0,836.0,0.366872,1
3192,1003.0,838.0,0.428646,1
3193,214.0,840.0,0.404875,1
3194,680.0,846.0,0.350886,1
3195,294.0,859.0,0.360122,1
3196,479.0,859.0,0.40201,1
3197,375.0,861.0,0.370552,1
3198,393.0,876.0,0.478359,1
3199,509.0,876.0,0.417085,1
3200,37.0,876.0,0.400948,1
3201,547.0,877.0,0.430506,1
3202,336.0,880.0,0.35587,1
3203,262.0,887.0,0.450604,1
3204,770.0,889.0,0.382839,1
3205,407.0,896.0,0.446978,1
3206,66.0,900.0,0.396138,1
3207,488.0,900.0,0.374803,1
3208,544.0,904.0,0.354449,1
3209,280.0,912.0,0.351553,1
3210,316.0,913.0,0.360567,1
3211,82.0,920.0,0.370942,1
3212,285.0,919.0,0.391452,1
3213,963.0,926.0,0.382174,1
3214,245.0,935.0,0.414574,1
3215,443.0,937.0,0.393747,1
3216,126.0,950.0,0.440583,1
3217,554.0,944.0,0.374721,1
3218,317.0,949.0,0.537112,1
3219,71.0,966.0,0.378224,1
3220,237.0,978.0,0.464727,1
3221,486.0,980.0,0.36281,1
3222,39.0,981.0,0.376706,1
3223,169.0,987.0,0.394886,1
3224,423.0,984.0,0.398238,1
3225,766.0,998.0,0.436847,1
3226,302.0,1000.0,0.370052,1
3227,62.0,1004.0,0.410781,1
3228,140.0,1008.0,0.394488,1
3229,412.0,1007.0,0.435209,1
3230,195.0,109.0,0.776156,3
3231,52.0,294.0,0.373225,5
3232,414.0,38.0,0.525807,1
3233,458.0,25.0,0.395359,1
3234,550.0,26.0,0.546041,1
3235,604.0,21.0,0.375323,1
3236,886.0,18.0,0.369993,1
3237,986.0,16.0,0.367327,1
3238,489.0,18.0,0.377,1
3239,740.0,20.0,0.357359,1
3240,309.0,25.0,0.372431,1
3241,262.0,29.0,0.384903,1
3242,969.0,31.0,0.406794,1
3243,636.0,30.0,0.355876,1
3244,990.0,30.0,0.357471,1
