d3mIndex,V1,V2,V3,Class
2212,828.0,912.0,0.419939,1
2213,132.0,915.0,0.376681,1
2214,280.0,940.0,0.622926,1
2215,950.0,923.0,0.414051,1
2216,990.0,919.0,0.454518,1
2217,890.0,920.0,0.381485,1
2218,100.0,922.0,0.409243,1
2219,537.0,922.0,0.380345,1
2220,584.0,927.0,0.44753,1
2221,64.0,925.0,0.355119,1
2222,149.0,929.0,0.484757,1
2223,688.0,926.0,0.366033,1
2224,181.0,932.0,0.461142,1
2225,803.0,929.0,0.358727,1
2226,496.0,931.0,0.357869,1
2227,42.0,943.0,0.472235,1
2228,854.0,939.0,0.431137,1
2229,548.0,941.0,0.425739,1
2230,647.0,943.0,0.395909,1
2231,813.0,946.0,0.424433,1
2232,71.0,944.0,0.406607,1
2233,224.0,950.0,0.406715,1
2234,975.0,946.0,0.372225,1
2235,601.0,950.0,0.424133,1
2236,184.0,950.0,0.357531,1
2237,436.0,952.0,0.361333,1
2238,190.0,958.0,0.365322,1
2239,79.0,964.0,0.452267,1
2240,568.0,961.0,0.396767,1
2241,792.0,964.0,0.420775,1
2242,135.0,982.0,0.485099,1
2243,678.0,971.0,0.372195,1
2244,742.0,972.0,0.40075,1
2245,326.0,972.0,0.352458,1
2246,634.0,973.0,0.375937,1
2247,87.0,980.0,0.36944,1
2248,536.0,981.0,0.42462,1
2249,765.0,982.0,0.381409,1
2250,169.0,988.0,0.416427,1
2251,687.0,984.0,0.362368,1
2252,912.0,989.0,0.379803,1
2253,110.0,992.0,0.383854,1
2254,229.0,995.0,0.359229,1
2255,987.0,999.0,0.418913,1
2256,480.0,1000.0,0.356738,1
2257,709.0,1005.0,0.417738,1
2258,841.0,1005.0,0.403993,1
2259,232.0,1002.0,0.358061,1
2260,892.0,1006.0,0.452349,1
2261,347.0,138.0,0.474125,4
2262,198.0,51.0,0.411572,5
2263,693.0,514.0,0.530928,3
2264,857.0,518.0,0.471296,4
2265,682.0,530.0,0.586418,3
2266,700.0,561.0,0.554793,3
2267,706.0,607.0,0.491171,5
2268,767.0,677.0,0.652267,5
2269,723.0,687.0,0.372529,5
2270,754.0,696.0,0.451253,5
2271,768.0,730.0,0.448521,5
2272,775.0,761.0,0.466278,5
2273,782.0,822.0,0.39093,5
2274,382.0,875.0,0.601211,5
2275,331.0,970.0,0.483201,5
2276,349.0,960.0,0.556727,5
2277,335.0,1008.0,0.442055,5
2278,399.0,937.0,0.528286,5
2279,374.0,1005.0,0.523465,5
2280,435.0,994.0,0.519957,5
2281,257.0,1002.0,0.612019,5
2282,56.0,928.0,0.435797,4
2283,101.0,967.0,0.423585,5
2284,292.0,846.0,0.532825,5
2285,792.0,909.0,0.556543,5
2286,842.0,966.0,0.52344,5
2287,110.0,20.0,0.381651,1
2288,821.0,107.0,0.511898,1
2289,780.0,116.0,0.401312,1
2290,960.0,120.0,0.356406,1
2291,755.0,173.0,0.492004,1
2292,64.0,132.0,0.366643,1
2293,805.0,153.0,0.372025,1
2294,463.0,154.0,0.403801,1
2295,483.0,162.0,0.361636,1
2296,348.0,183.0,0.373225,1
2297,38.0,185.0,0.429317,1
2298,523.0,188.0,0.438661,1
2299,200.0,198.0,0.373778,1
2300,761.0,217.0,0.373218,1
2301,778.0,232.0,0.353707,1
2302,867.0,238.0,0.357983,1
2303,617.0,243.0,0.392258,1
2304,860.0,252.0,0.367839,1
2305,226.0,265.0,0.38598,1
2306,848.0,279.0,0.379171,1
2307,961.0,317.0,0.378809,1
2308,309.0,319.0,0.408277,1
2309,190.0,329.0,0.372125,1
2310,744.0,328.0,0.352797,1
2311,53.0,355.0,0.451663,1
2312,182.0,376.0,0.351716,1
2313,302.0,382.0,0.357377,1
2314,664.0,382.0,0.351292,1
2315,38.0,388.0,0.351119,1
2316,109.0,397.0,0.374478,1
2317,847.0,403.0,0.395885,1
2318,154.0,411.0,0.397948,1
2319,84.0,419.0,0.360969,1
2320,248.0,431.0,0.386199,1
2321,60.0,438.0,0.387019,1
2322,988.0,450.0,0.376329,1
2323,215.0,452.0,0.414491,1
2324,16.0,460.0,0.395973,1
2325,93.0,461.0,0.421343,1
2326,658.0,458.0,0.36527,1
2327,636.0,464.0,0.414231,1
2328,596.0,464.0,0.36221,1
2329,862.0,468.0,0.36341,1
2330,24.0,476.0,0.450649,1
2331,75.0,477.0,0.375647,1
2332,260.0,482.0,0.364918,1
2333,204.0,487.0,0.380232,1
2334,861.0,499.0,0.413316,1
2335,688.0,498.0,0.362418,1
2336,306.0,500.0,0.3508,1
2337,504.0,505.0,0.380178,1
2338,178.0,512.0,0.43964,1
2339,443.0,514.0,0.443749,1
2340,270.0,523.0,0.369048,1
2341,90.0,528.0,0.350281,1
2342,464.0,533.0,0.365578,1
2343,870.0,536.0,0.379716,1
2344,169.0,543.0,0.386162,1
2345,323.0,543.0,0.39525,1
2346,208.0,553.0,0.404115,1
2347,89.0,558.0,0.448382,1
2348,231.0,568.0,0.421946,1
2349,42.0,571.0,0.506167,1
2350,274.0,574.0,0.429458,1
2351,626.0,572.0,0.354261,1
2352,205.0,578.0,0.417162,1
2353,709.0,586.0,0.436581,1
2354,135.0,597.0,0.400879,1
2355,235.0,606.0,0.365872,1
2356,453.0,611.0,0.439609,1
2357,852.0,612.0,0.389432,1
2358,418.0,614.0,0.365402,1
2359,16.0,618.0,0.362267,1
2360,42.0,619.0,0.377611,1
2361,269.0,627.0,0.458691,1
2362,61.0,628.0,0.409993,1
2363,89.0,631.0,0.360217,1
2364,350.0,634.0,0.371179,1
2365,144.0,644.0,0.354794,1
2366,234.0,649.0,0.410633,1
2367,255.0,649.0,0.381541,1
2368,120.0,654.0,0.403899,1
2369,998.0,653.0,0.424588,1
2370,419.0,656.0,0.444798,1
2371,304.0,660.0,0.483527,1
2372,278.0,671.0,0.419282,1
2373,602.0,670.0,0.357308,1
2374,312.0,681.0,0.381532,1
2375,474.0,681.0,0.364992,1
2376,876.0,692.0,0.353847,1
2377,564.0,696.0,0.442558,1
2378,959.0,710.0,0.4546,1
2379,245.0,715.0,0.387817,1
2380,442.0,717.0,0.376289,1
2381,574.0,720.0,0.39084,1
2382,188.0,729.0,0.381031,1
2383,220.0,738.0,0.388406,1
2384,56.0,744.0,0.423051,1
2385,256.0,746.0,0.38087,1
2386,343.0,747.0,0.368833,1
2387,571.0,754.0,0.383959,1
2388,433.0,763.0,0.394096,1
2389,463.0,763.0,0.396063,1
2390,804.0,760.0,0.352492,1
2391,39.0,765.0,0.364415,1
2392,173.0,774.0,0.474197,1
2393,755.0,771.0,0.365858,1
2394,338.0,774.0,0.428056,1
2395,840.0,772.0,0.357973,1
2396,548.0,777.0,0.368214,1
2397,381.0,782.0,0.388091,1
2398,798.0,784.0,0.407347,1
2399,238.0,789.0,0.385282,1
2400,406.0,789.0,0.387352,1
2401,439.0,799.0,0.371887,1
2402,222.0,804.0,0.356803,1
2403,238.0,812.0,0.384695,1
2404,804.0,813.0,0.410541,1
2405,423.0,814.0,0.394094,1
2406,521.0,818.0,0.372852,1
2407,463.0,823.0,0.401259,1
2408,670.0,823.0,0.402791,1
2409,544.0,826.0,0.39932,1
2410,571.0,824.0,0.414169,1
2411,688.0,825.0,0.411611,1
2412,23.0,828.0,0.363033,1
2413,278.0,828.0,0.359032,1
2414,746.0,830.0,0.387995,1
2415,231.0,837.0,0.44313,1
2416,366.0,840.0,0.463004,1
2417,886.0,834.0,0.35284,1
2418,426.0,840.0,0.399901,1
2419,201.0,840.0,0.362101,1
2420,559.0,842.0,0.355065,1
2421,646.0,849.0,0.374423,1
2422,600.0,854.0,0.372537,1
2423,591.0,856.0,0.373316,1
2424,177.0,864.0,0.40198,1
2425,222.0,865.0,0.367786,1
2426,416.0,867.0,0.409991,1
2427,865.0,868.0,0.363479,1
2428,162.0,885.0,0.49609,1
2429,732.0,885.0,0.434926,1
2430,786.0,890.0,0.352511,1
2431,503.0,898.0,0.376246,1
2432,708.0,898.0,0.35119,1
2433,936.0,898.0,0.36156,1
2434,199.0,900.0,0.354107,1
2435,328.0,906.0,0.396149,1
2436,360.0,904.0,0.35062,1
2437,483.0,905.0,0.373465,1
2438,527.0,906.0,0.387667,1
2439,847.0,905.0,0.363335,1
2440,776.0,907.0,0.404309,1
2441,202.0,909.0,0.359917,1
2442,723.0,910.0,0.392778,1
2443,167.0,911.0,0.391935,1
2444,746.0,928.0,0.444013,1
2445,593.0,923.0,0.390447,1
2446,422.0,924.0,0.354223,1
2447,319.0,932.0,0.484237,1
2448,514.0,930.0,0.350228,1
2449,178.0,933.0,0.423578,1
2450,464.0,933.0,0.362005,1
2451,337.0,935.0,0.496295,1
2452,895.0,941.0,0.424304,1
2453,577.0,941.0,0.37318,1
2454,492.0,954.0,0.355146,1
2455,794.0,966.0,0.355621,1
2456,249.0,972.0,0.37539,1
2457,638.0,972.0,0.427335,1
2458,56.0,972.0,0.368342,1
2459,954.0,978.0,0.359235,1
2460,582.0,990.0,0.45158,1
2461,161.0,984.0,0.390995,1
2462,869.0,996.0,0.421859,1
2463,928.0,996.0,0.363549,1
2464,736.0,1002.0,0.419763,1
2465,810.0,1005.0,0.36475,1
2466,99.0,852.0,0.746629,3
2467,386.0,852.0,0.604209,3
2468,102.0,785.0,0.608853,3
2469,179.0,763.0,0.559282,4
2470,196.0,601.0,0.560073,5
2471,413.0,763.0,0.46458,5
2472,154.0,251.0,0.412061,5
2473,626.0,144.0,0.430071,5
2474,40.0,18.0,0.459286,1
2475,174.0,19.0,0.414566,1
2476,580.0,16.0,0.355835,1
2477,660.0,17.0,0.391064,1
2478,714.0,18.0,0.48968,1
2479,896.0,16.0,0.430295,1
2480,535.0,24.0,0.548728,1
2481,672.0,29.0,0.397483,1
2482,96.0,25.0,0.35592,1
2483,487.0,25.0,0.372364,1
2484,764.0,26.0,0.393139,1
2485,622.0,31.0,0.383884,1
2486,37.0,42.0,0.501293,1
2487,120.0,30.0,0.352078,1
2488,184.0,30.0,0.354469,1
2489,727.0,35.0,0.423661,1
2490,843.0,41.0,0.434342,1
2491,916.0,40.0,0.480107,1
2492,359.0,38.0,0.361571,1
2493,788.0,45.0,0.439342,1
2494,234.0,48.0,0.392434,1
2495,566.0,56.0,0.42259,1
2496,693.0,54.0,0.425141,1
2497,750.0,55.0,0.39712,1
2498,448.0,60.0,0.369709,1
2499,192.0,60.0,0.35261,1
2500,59.0,65.0,0.487822,1
2501,943.0,67.0,0.361764,1
2502,278.0,68.0,0.374647,1
2503,757.0,71.0,0.425355,1
2504,147.0,72.0,0.354765,1
2505,165.0,90.0,0.48236,1
2506,633.0,84.0,0.413595,1
2507,713.0,82.0,0.419631,1
2508,34.0,86.0,0.38415,1
2509,54.0,87.0,0.357997,1
2510,256.0,87.0,0.369753,1
2511,875.0,87.0,0.404047,1
2512,988.0,88.0,0.418982,1
2513,778.0,103.0,0.47291,1
2514,246.0,107.0,0.415799,1
2515,564.0,96.0,0.351821,1
2516,682.0,99.0,0.381448,1
2517,570.0,101.0,0.367024,1
2518,845.0,103.0,0.458796,1
2519,479.0,104.0,0.366117,1
2520,982.0,104.0,0.355353,1
2521,128.0,120.0,0.414543,1
2522,631.0,119.0,0.442389,1
2523,53.0,116.0,0.366797,1
2524,935.0,119.0,0.375582,1
2525,190.0,121.0,0.493087,1
2526,873.0,125.0,0.409278,1
2527,304.0,126.0,0.350976,1
2528,448.0,127.0,0.36898,1
2529,852.0,138.0,0.439726,1
2530,274.0,137.0,0.416211,1
2531,314.0,142.0,0.448923,1
2532,955.0,138.0,0.417203,1
2533,32.0,138.0,0.395293,1
2534,386.0,138.0,0.387655,1
2535,201.0,138.0,0.359289,1
2536,808.0,140.0,0.352555,1
2537,771.0,144.0,0.370134,1
2538,990.0,149.0,0.391964,1
2539,893.0,154.0,0.369812,1
2540,50.0,156.0,0.35827,1
2541,517.0,157.0,0.392205,1
2542,325.0,161.0,0.436262,1
2543,95.0,164.0,0.409792,1
2544,901.0,166.0,0.393799,1
2545,58.0,167.0,0.407042,1
2546,171.0,170.0,0.370086,1
2547,214.0,170.0,0.393482,1
2548,872.0,175.0,0.401955,1
2549,990.0,171.0,0.369142,1
2550,300.0,176.0,0.402735,1
2551,528.0,175.0,0.381674,1
2552,342.0,183.0,0.363457,1
2553,893.0,201.0,0.462001,1
2554,921.0,190.0,0.365736,1
2555,1006.0,191.0,0.38627,1
2556,483.0,194.0,0.385983,1
2557,634.0,195.0,0.379922,1
2558,724.0,198.0,0.370435,1
2559,408.0,198.0,0.37095,1
2560,52.0,204.0,0.383005,1
2561,270.0,207.0,0.397746,1
2562,334.0,207.0,0.371748,1
2563,379.0,210.0,0.387769,1
2564,210.0,212.0,0.378209,1
2565,143.0,213.0,0.366571,1
2566,940.0,214.0,0.352801,1
2567,278.0,217.0,0.3626,1
2568,609.0,220.0,0.390881,1
2569,512.0,224.0,0.466927,1
2570,102.0,223.0,0.369703,1
2571,353.0,225.0,0.488994,1
2572,420.0,226.0,0.404971,1
2573,260.0,237.0,0.399665,1
2574,636.0,239.0,0.453074,1
2575,387.0,230.0,0.369886,1
2576,457.0,232.0,0.576676,1
2577,586.0,231.0,0.4687,1
2578,110.0,235.0,0.386186,1
2579,851.0,235.0,0.469236,1
2580,757.0,243.0,0.361075,1
2581,300.0,248.0,0.377401,1
2582,465.0,247.0,0.357877,1
2583,557.0,250.0,0.368267,1
2584,194.0,253.0,0.395992,1
2585,17.0,256.0,0.383775,1
2586,414.0,254.0,0.408045,1
2587,245.0,280.0,0.499108,1
2588,473.0,258.0,0.373278,1
2589,680.0,262.0,0.420262,1
2590,615.0,261.0,0.420856,1
2591,986.0,270.0,0.46249,1
2592,303.0,268.0,0.415381,1
2593,663.0,283.0,0.488289,1
2594,779.0,269.0,0.415167,1
2595,837.0,273.0,0.429521,1
2596,911.0,273.0,0.419214,1
2597,38.0,279.0,0.412473,1
2598,551.0,283.0,0.406529,1
2599,312.0,290.0,0.40501,1
2600,699.0,286.0,0.366666,1
2601,742.0,290.0,0.425424,1
2602,178.0,292.0,0.439396,1
2603,426.0,292.0,0.350925,1
2604,504.0,300.0,0.442445,1
2605,712.0,303.0,0.427627,1
2606,603.0,306.0,0.431182,1
2607,963.0,308.0,0.518318,1
2608,283.0,322.0,0.454203,1
2609,320.0,316.0,0.420103,1
2610,542.0,308.0,0.381903,1
2611,161.0,311.0,0.431008,1
2612,68.0,314.0,0.419566,1
2613,442.0,309.0,0.371692,1
2614,872.0,315.0,0.380641,1
2615,683.0,317.0,0.392781,1
2616,653.0,318.0,0.375385,1
2617,836.0,326.0,0.465701,1
2618,239.0,331.0,0.436014,1
2619,453.0,324.0,0.37183,1
2620,39.0,327.0,0.353504,1
2621,575.0,327.0,0.38621,1
2622,889.0,335.0,0.397928,1
2623,624.0,343.0,0.453762,1
2624,659.0,334.0,0.426248,1
2625,302.0,334.0,0.359133,1
2626,786.0,336.0,0.384749,1
2627,532.0,338.0,0.385189,1
2628,189.0,345.0,0.40392,1
2629,492.0,343.0,0.385101,1
2630,956.0,342.0,0.354277,1
2631,330.0,346.0,0.397111,1
2632,852.0,345.0,0.365446,1
2633,442.0,347.0,0.406529,1
2634,742.0,355.0,0.355427,1
2635,872.0,365.0,0.419761,1
2636,544.0,358.0,0.370358,1
2637,203.0,361.0,0.357211,1
2638,366.0,367.0,0.41896,1
2639,454.0,361.0,0.369516,1
2640,279.0,370.0,0.472776,1
2641,116.0,372.0,0.378133,1
2642,215.0,379.0,0.454933,1
2643,598.0,376.0,0.392831,1
2644,754.0,372.0,0.370301,1
2645,409.0,425.0,0.50622,1
2646,927.0,383.0,0.428511,1
2647,886.0,384.0,0.356548,1
2648,180.0,388.0,0.350294,1
2649,676.0,395.0,0.363593,1
2650,96.0,396.0,0.361494,1
2651,308.0,397.0,0.400154,1
2652,272.0,403.0,0.377867,1
2653,685.0,400.0,0.357366,1
2654,239.0,405.0,0.398243,1
2655,507.0,407.0,0.359682,1
2656,62.0,419.0,0.402596,1
2657,916.0,414.0,0.409481,1
2658,280.0,414.0,0.356719,1
2659,971.0,420.0,0.390623,1
2660,222.0,427.0,0.444602,1
2661,345.0,429.0,0.389103,1
2662,200.0,432.0,0.403623,1
2663,599.0,436.0,0.378056,1
2664,933.0,437.0,0.358163,1
2665,533.0,446.0,0.373214,1
2666,103.0,450.0,0.440212,1
2667,224.0,453.0,0.4164,1
2668,364.0,453.0,0.434755,1
2669,462.0,448.0,0.350003,1
2670,953.0,452.0,0.398148,1
2671,766.0,453.0,0.387524,1
2672,777.0,457.0,0.391567,1
2673,110.0,466.0,0.395755,1
2674,302.0,483.0,0.499414,1
2675,380.0,464.0,0.354256,1
2676,849.0,466.0,0.352569,1
2677,802.0,476.0,0.352771,1
2678,350.0,479.0,0.384671,1
2679,927.0,479.0,0.383841,1
2680,247.0,484.0,0.461351,1
2681,216.0,486.0,0.368421,1
2682,904.0,485.0,0.369786,1
2683,988.0,488.0,0.418919,1
2684,807.0,498.0,0.408069,1
2685,872.0,492.0,0.366506,1
2686,559.0,493.0,0.372555,1
2687,136.0,503.0,0.444936,1
2688,419.0,504.0,0.463218,1
2689,270.0,519.0,0.422479,1
2690,463.0,509.0,0.457579,1
2691,178.0,507.0,0.410122,1
2692,568.0,504.0,0.359082,1
2693,224.0,506.0,0.350758,1
2694,885.0,509.0,0.403299,1
2695,512.0,514.0,0.37286,1
2696,192.0,528.0,0.363575,1
2697,450.0,533.0,0.443031,1
2698,526.0,532.0,0.350068,1
2699,361.0,536.0,0.377399,1
2700,921.0,542.0,0.43909,1
2701,48.0,544.0,0.395482,1
2702,167.0,541.0,0.371414,1
2703,198.0,543.0,0.382634,1
2704,310.0,544.0,0.423578,1
2705,560.0,554.0,0.365653,1
2706,604.0,561.0,0.426719,1
2707,413.0,561.0,0.458502,1
2708,934.0,564.0,0.422497,1
2709,216.0,572.0,0.42061,1
2710,22.0,562.0,0.371189,1
2711,986.0,565.0,0.394454,1
2712,272.0,564.0,0.358122,1
2713,354.0,564.0,0.370018,1
2714,477.0,566.0,0.362029,1
2715,433.0,577.0,0.520389,1
2716,618.0,570.0,0.389876,1
2717,666.0,591.0,0.450844,1
2718,175.0,582.0,0.481853,1
2719,837.0,581.0,0.390147,1
2720,993.0,578.0,0.373848,1
2721,382.0,582.0,0.35906,1
2722,698.0,580.0,0.358799,1
2723,785.0,581.0,0.396229,1
2724,944.0,580.0,0.365082,1
2725,746.0,583.0,0.373197,1
2726,338.0,585.0,0.357185,1
2727,75.0,595.0,0.427158,1
2728,450.0,589.0,0.408613,1
2729,112.0,590.0,0.35383,1
2730,704.0,590.0,0.366887,1
2731,239.0,611.0,0.492493,1
2732,799.0,599.0,0.509865,1
2733,308.0,604.0,0.395539,1
2734,904.0,602.0,0.408177,1
2735,521.0,602.0,0.364988,1
2736,862.0,605.0,0.424136,1
2737,413.0,607.0,0.403614,1
2738,580.0,613.0,0.362237,1
2739,772.0,615.0,0.467071,1
2740,472.0,620.0,0.433868,1
2741,285.0,622.0,0.426538,1
2742,536.0,622.0,0.441919,1
2743,684.0,624.0,0.398467,1
2744,423.0,625.0,0.422416,1
2745,881.0,627.0,0.459816,1
2746,101.0,631.0,0.459537,1
2747,641.0,627.0,0.439772,1
2748,131.0,626.0,0.373324,1
2749,214.0,628.0,0.387168,1
2750,32.0,638.0,0.404686,1
2751,300.0,636.0,0.397888,1
2752,979.0,637.0,0.398998,1
2753,486.0,643.0,0.38293,1
2754,952.0,644.0,0.400774,1
2755,257.0,645.0,0.384651,1
2756,372.0,651.0,0.396014,1
2757,671.0,648.0,0.36555,1
2758,40.0,653.0,0.478582,1
2759,153.0,650.0,0.389946,1
2760,315.0,651.0,0.428279,1
2761,831.0,659.0,0.542672,1
2762,993.0,658.0,0.438501,1
2763,790.0,650.0,0.354916,1
2764,899.0,655.0,0.406074,1
2765,187.0,656.0,0.370409,1
2766,558.0,654.0,0.356537,1
2767,805.0,673.0,0.459795,1
2768,677.0,659.0,0.361164,1
2769,963.0,660.0,0.377054,1
2770,166.0,666.0,0.410586,1
2771,442.0,661.0,0.388863,1
2772,327.0,667.0,0.452249,1
2773,735.0,664.0,0.362843,1
2774,81.0,687.0,0.507613,1
2775,197.0,678.0,0.478331,1
2776,624.0,673.0,0.38709,1
2777,58.0,687.0,0.481564,1
2778,132.0,683.0,0.42626,1
2779,416.0,680.0,0.363127,1
2780,172.0,684.0,0.395725,1
2781,338.0,685.0,0.366596,1
2782,494.0,694.0,0.38574,1
2783,305.0,694.0,0.397526,1
2784,382.0,691.0,0.36781,1
2785,560.0,700.0,0.481303,1
2786,653.0,697.0,0.423058,1
2787,351.0,702.0,0.408891,1
2788,781.0,701.0,0.445975,1
2789,818.0,700.0,0.392952,1
2790,210.0,707.0,0.41895,1
2791,434.0,700.0,0.413317,1
2792,723.0,704.0,0.428241,1
2793,394.0,705.0,0.392558,1
2794,316.0,707.0,0.388582,1
2795,624.0,718.0,0.415028,1
2796,370.0,722.0,0.433593,1
2797,457.0,717.0,0.375206,1
2798,664.0,716.0,0.404346,1
2799,103.0,733.0,0.469056,1
2800,415.0,727.0,0.447819,1
2801,802.0,730.0,0.440896,1
2802,130.0,725.0,0.377376,1
2803,220.0,725.0,0.35618,1
2804,686.0,725.0,0.42937,1
2805,38.0,735.0,0.388968,1
2806,388.0,738.0,0.39505,1
2807,168.0,736.0,0.379708,1
2808,608.0,734.0,0.36167,1
2809,237.0,744.0,0.414366,1
2810,545.0,750.0,0.429173,1
2811,653.0,743.0,0.395452,1
2812,590.0,757.0,0.438937,1
2813,368.0,777.0,0.497619,1
2814,815.0,751.0,0.396876,1
2815,447.0,768.0,0.416196,1
2816,79.0,756.0,0.378901,1
2817,504.0,756.0,0.383832,1
2818,753.0,758.0,0.373167,1
2819,128.0,762.0,0.366684,1
2820,764.0,762.0,0.395915,1
2821,964.0,765.0,0.372015,1
2822,897.0,769.0,0.379432,1
2823,628.0,770.0,0.355184,1
2824,1004.0,770.0,0.350475,1
2825,267.0,780.0,0.409776,1
2826,333.0,773.0,0.366719,1
2827,683.0,775.0,0.389002,1
2828,855.0,776.0,0.395734,1
2829,573.0,784.0,0.432928,1
2830,553.0,785.0,0.406599,1
2831,523.0,786.0,0.383432,1
2832,431.0,789.0,0.432409,1
2833,346.0,790.0,0.374916,1
2834,640.0,790.0,0.37389,1
2835,477.0,802.0,0.45573,1
2836,747.0,794.0,0.361545,1
2837,96.0,801.0,0.390384,1
2838,150.0,802.0,0.472911,1
2839,277.0,805.0,0.373189,1
2840,955.0,807.0,0.403421,1
2841,566.0,810.0,0.419212,1
2842,387.0,818.0,0.39978,1
2843,879.0,816.0,0.352453,1
2844,591.0,825.0,0.433927,1
2845,920.0,824.0,0.367499,1
2846,288.0,824.0,0.36267,1
2847,330.0,828.0,0.361205,1
2848,508.0,838.0,0.464192,1
2849,778.0,835.0,0.422588,1
2850,922.0,833.0,0.374313,1
2851,684.0,842.0,0.432522,1
2852,608.0,839.0,0.409962,1
2853,896.0,841.0,0.397343,1
2854,148.0,844.0,0.432779,1
2855,926.0,841.0,0.355902,1
2856,191.0,852.0,0.374278,1
2857,646.0,861.0,0.466537,1
2858,280.0,854.0,0.3572,1
2859,812.0,861.0,0.526364,1
2860,159.0,862.0,0.414165,1
2861,559.0,860.0,0.372509,1
2862,523.0,870.0,0.449658,1
2863,696.0,866.0,0.408632,1
2864,987.0,870.0,0.372415,1
2865,630.0,878.0,0.41771,1
2866,947.0,880.0,0.411887,1
2867,660.0,878.0,0.359037,1
2868,351.0,886.0,0.40663,1
2869,566.0,881.0,0.385545,1
2870,548.0,900.0,0.462624,1
2871,190.0,890.0,0.399182,1
2872,678.0,892.0,0.354742,1
2873,921.0,898.0,0.375174,1
2874,78.0,903.0,0.380162,1
2875,438.0,910.0,0.453895,1
2876,762.0,902.0,0.379766,1
2877,868.0,900.0,0.370084,1
2878,974.0,914.0,0.394345,1
2879,528.0,916.0,0.464304,1
2880,772.0,915.0,0.385812,1
2881,369.0,921.0,0.383323,1
2882,168.0,941.0,0.525166,1
2883,198.0,922.0,0.426574,1
2884,714.0,924.0,0.351094,1
2885,457.0,932.0,0.543249,1
2886,636.0,932.0,0.457786,1
2887,782.0,934.0,0.43009,1
2888,573.0,933.0,0.395205,1
2889,735.0,942.0,0.392685,1
2890,684.0,938.0,0.35065,1
2891,142.0,945.0,0.418318,1
2892,394.0,945.0,0.386712,1
2893,99.0,947.0,0.367546,1
2894,207.0,947.0,0.422196,1
2895,288.0,944.0,0.350396,1
2896,375.0,946.0,0.428687,1
2897,954.0,947.0,0.365012,1
2898,994.0,947.0,0.370099,1
2899,122.0,952.0,0.430145,1
2900,828.0,953.0,0.435706,1
2901,480.0,959.0,0.447658,1
2902,969.0,970.0,0.418395,1
2903,607.0,960.0,0.393603,1
2904,404.0,964.0,0.385812,1
2905,366.0,972.0,0.355774,1
2906,463.0,980.0,0.462452,1
2907,807.0,973.0,0.36042,1
2908,204.0,993.0,0.462682,1
2909,490.0,975.0,0.363797,1
2910,132.0,977.0,0.352324,1
2911,821.0,988.0,0.408235,1
2912,699.0,987.0,0.459739,1
2913,638.0,998.0,0.429609,1
2914,512.0,998.0,0.425089,1
2915,476.0,1003.0,0.458649,1
2916,713.0,1008.0,0.480697,1
2917,149.0,1008.0,0.370387,1
2918,760.0,1008.0,0.350235,1
2919,838.0,1008.0,0.357932,1
2920,551.0,85.0,0.544416,4
2921,422.0,188.0,0.377219,2
2922,442.0,356.0,0.76188,3
2923,444.0,163.0,0.539744,5
2924,622.0,704.0,0.539532,5
2925,631.0,503.0,0.397187,5
2926,116.0,538.0,0.362506,4
2927,720.0,538.0,0.375137,5
2928,512.0,526.0,0.361914,4
2929,929.0,508.0,0.403948,5
2930,54.0,18.0,0.403034,1
2931,257.0,16.0,0.386596,1
2932,346.0,19.0,0.365495,1
2933,932.0,23.0,0.404301,1
2934,214.0,22.0,0.389813,1
2935,149.0,32.0,0.395115,1
2936,230.0,27.0,0.366258,1
2937,480.0,29.0,0.385833,1
2938,267.0,29.0,0.374538,1
2939,285.0,43.0,0.412416,1
2940,183.0,42.0,0.362065,1
2941,94.0,47.0,0.369831,1
2942,548.0,44.0,0.358901,1
2943,375.0,46.0,0.357172,1
2944,625.0,49.0,0.440548,1
2945,162.0,54.0,0.427629,1
2946,198.0,56.0,0.372703,1
2947,346.0,66.0,0.409356,1
2948,74.0,72.0,0.405812,1
2949,45.0,74.0,0.392169,1
2950,962.0,82.0,0.391244,1
2951,142.0,83.0,0.351434,1
2952,122.0,87.0,0.420501,1
2953,32.0,107.0,0.512945,1
2954,94.0,96.0,0.4271,1
2955,809.0,104.0,0.370006,1
2956,72.0,102.0,0.360871,1
2957,493.0,103.0,0.43482,1
2958,706.0,107.0,0.390232,1
2959,756.0,108.0,0.366608,1
2960,97.0,126.0,0.417697,1
2961,341.0,118.0,0.389222,1
2962,725.0,119.0,0.394517,1
2963,563.0,126.0,0.376842,1
2964,774.0,126.0,0.360191,1
2965,456.0,131.0,0.390586,1
2966,378.0,132.0,0.408621,1
2967,426.0,131.0,0.377406,1
2968,247.0,134.0,0.377523,1
2969,923.0,136.0,0.36216,1
2970,56.0,142.0,0.410868,1
2971,652.0,144.0,0.355796,1
2972,211.0,149.0,0.371371,1
2973,122.0,155.0,0.381209,1
2974,940.0,150.0,0.355048,1
2975,490.0,158.0,0.416113,1
2976,953.0,161.0,0.376909,1
2977,87.0,178.0,0.488076,1
2978,141.0,169.0,0.41785,1
2979,504.0,169.0,0.369972,1
2980,21.0,173.0,0.453924,1
2981,251.0,187.0,0.453041,1
2982,294.0,176.0,0.350117,1
2983,690.0,176.0,0.378333,1
2984,740.0,178.0,0.355009,1
2985,580.0,182.0,0.354367,1
2986,805.0,182.0,0.423994,1
