d3mIndex,V1,V2,V3,Class
2327,102.0,522.0,0.377195,1
2328,448.0,545.0,0.571765,1
2329,674.0,527.0,0.352158,1
2330,871.0,533.0,0.423317,1
2331,570.0,534.0,0.358724,1
2332,854.0,534.0,0.359527,1
2333,94.0,538.0,0.357177,1
2334,219.0,538.0,0.35836,1
2335,336.0,544.0,0.392819,1
2336,185.0,555.0,0.416487,1
2337,227.0,563.0,0.451514,1
2338,502.0,567.0,0.435757,1
2339,823.0,569.0,0.382694,1
2340,471.0,577.0,0.403358,1
2341,116.0,596.0,0.496615,1
2342,728.0,584.0,0.362344,1
2343,692.0,602.0,0.354821,1
2344,501.0,612.0,0.380834,1
2345,386.0,614.0,0.366148,1
2346,828.0,620.0,0.52527,1
2347,109.0,630.0,0.425689,1
2348,253.0,632.0,0.448301,1
2349,952.0,639.0,0.415748,1
2350,184.0,643.0,0.450438,1
2351,730.0,644.0,0.368119,1
2352,516.0,673.0,0.510751,1
2353,671.0,665.0,0.392621,1
2354,180.0,683.0,0.365808,1
2355,694.0,688.0,0.375135,1
2356,46.0,694.0,0.567544,1
2357,997.0,695.0,0.402031,1
2358,129.0,701.0,0.388051,1
2359,370.0,700.0,0.551349,1
2360,664.0,710.0,0.389661,1
2361,47.0,725.0,0.532566,1
2362,406.0,719.0,0.439018,1
2363,904.0,719.0,0.480129,1
2364,1001.0,719.0,0.450591,1
2365,369.0,718.0,0.355993,1
2366,523.0,726.0,0.481023,1
2367,604.0,721.0,0.383606,1
2368,868.0,730.0,0.464931,1
2369,367.0,743.0,0.484549,1
2370,159.0,731.0,0.408178,1
2371,257.0,734.0,0.443355,1
2372,190.0,730.0,0.353298,1
2373,921.0,739.0,0.441099,1
2374,178.0,746.0,0.390519,1
2375,647.0,746.0,0.458825,1
2376,697.0,745.0,0.424399,1
2377,485.0,746.0,0.376044,1
2378,64.0,746.0,0.350782,1
2379,776.0,748.0,0.415878,1
2380,255.0,762.0,0.511012,1
2381,211.0,771.0,0.529948,1
2382,716.0,757.0,0.351323,1
2383,509.0,762.0,0.390921,1
2384,562.0,764.0,0.447937,1
2385,150.0,765.0,0.447129,1
2386,293.0,767.0,0.381852,1
2387,377.0,784.0,0.487471,1
2388,709.0,829.0,0.597549,1
2389,560.0,793.0,0.421223,1
2390,929.0,782.0,0.36777,1
2391,432.0,789.0,0.410918,1
2392,181.0,799.0,0.551237,1
2393,263.0,798.0,0.437848,1
2394,667.0,816.0,0.558616,1
2395,962.0,796.0,0.426345,1
2396,799.0,806.0,0.438279,1
2397,736.0,804.0,0.352241,1
2398,334.0,815.0,0.431142,1
2399,831.0,806.0,0.357078,1
2400,966.0,814.0,0.562815,1
2401,601.0,814.0,0.429412,1
2402,508.0,814.0,0.360378,1
2403,568.0,817.0,0.387218,1
2404,88.0,820.0,0.436665,1
2405,899.0,816.0,0.407718,1
2406,41.0,819.0,0.414538,1
2407,208.0,824.0,0.459383,1
2408,421.0,829.0,0.427032,1
2409,480.0,927.0,0.860544,1
2410,298.0,834.0,0.402678,1
2411,775.0,846.0,0.420775,1
2412,915.0,832.0,0.35955,1
2413,973.0,836.0,0.42162,1
2414,384.0,842.0,0.410355,1
2415,936.0,843.0,0.56141,1
2416,91.0,842.0,0.383943,1
2417,64.0,883.0,0.540955,1
2418,126.0,932.0,0.859852,1
2419,682.0,851.0,0.381944,1
2420,196.0,852.0,0.368374,1
2421,249.0,874.0,0.515666,1
2422,824.0,904.0,0.629239,1
2423,684.0,884.0,0.503197,1
2424,935.0,877.0,0.57824,1
2425,531.0,870.0,0.351549,1
2426,904.0,902.0,0.52115,1
2427,734.0,888.0,0.409695,1
2428,169.0,893.0,0.391283,1
2429,793.0,904.0,0.398212,1
2430,387.0,897.0,0.419911,1
2431,413.0,907.0,0.434006,1
2432,660.0,910.0,0.363705,1
2433,711.0,924.0,0.494464,1
2434,600.0,914.0,0.372649,1
2435,355.0,923.0,0.429054,1
2436,285.0,924.0,0.367571,1
2437,452.0,944.0,0.509478,1
2438,301.0,950.0,0.607475,1
2439,659.0,960.0,0.543889,1
2440,256.0,947.0,0.416321,1
2441,841.0,955.0,0.443314,1
2442,90.0,950.0,0.399727,1
2443,368.0,950.0,0.351594,1
2444,812.0,959.0,0.424995,1
2445,190.0,955.0,0.402127,1
2446,587.0,954.0,0.358195,1
2447,406.0,959.0,0.354958,1
2448,720.0,958.0,0.350007,1
2449,193.0,972.0,0.358456,1
2450,691.0,983.0,0.465987,1
2451,961.0,974.0,0.360225,1
2452,722.0,991.0,0.517273,1
2453,830.0,985.0,0.519989,1
2454,17.0,999.0,0.506584,1
2455,900.0,992.0,0.353629,1
2456,310.0,996.0,0.365781,1
2457,48.0,1005.0,0.381733,1
2458,314.0,1007.0,0.369087,1
2459,426.0,1007.0,0.457505,1
2460,790.0,1008.0,0.451048,1
2461,488.0,1003.0,0.471115,4
2462,88.0,814.0,0.410726,5
2463,91.0,880.0,0.583187,5
2464,481.0,35.0,0.675901,1
2465,31.0,21.0,0.463438,1
2466,80.0,21.0,0.439636,1
2467,172.0,29.0,0.691225,1
2468,296.0,19.0,0.402569,1
2469,316.0,38.0,0.659511,1
2470,364.0,138.0,0.6143,1
2471,435.0,16.0,0.382408,1
2472,495.0,93.0,0.695157,1
2473,542.0,17.0,0.411796,1
2474,576.0,137.0,0.603895,1
2475,653.0,63.0,0.65314,1
2476,751.0,45.0,0.6691,1
2477,817.0,32.0,0.632861,1
2478,865.0,73.0,0.512527,1
2479,885.0,16.0,0.399475,1
2480,929.0,39.0,0.612781,1
2481,620.0,35.0,0.411967,1
2482,1000.0,56.0,0.457978,1
2483,214.0,72.0,0.599782,1
2484,137.0,84.0,0.687183,1
2485,56.0,87.0,0.652365,1
2486,535.0,91.0,0.645303,1
2487,187.0,53.0,0.487859,1
2488,784.0,161.0,0.629537,1
2489,99.0,103.0,0.683318,1
2490,961.0,55.0,0.373912,1
2491,257.0,76.0,0.506531,1
2492,325.0,117.0,0.704056,1
2493,553.0,75.0,0.377381,1
2494,956.0,80.0,0.459511,1
2495,617.0,83.0,0.480253,1
2496,686.0,94.0,0.61522,1
2497,424.0,87.0,0.469837,1
2498,175.0,172.0,0.638909,1
2499,911.0,110.0,0.478448,1
2500,955.0,99.0,0.365719,1
2501,410.0,123.0,0.432039,1
2502,602.0,244.0,0.595951,1
2503,655.0,126.0,0.358337,1
2504,738.0,165.0,0.592805,1
2505,21.0,136.0,0.611837,1
2506,209.0,240.0,0.797581,1
2507,539.0,190.0,0.658558,1
2508,696.0,168.0,0.664545,1
2509,861.0,182.0,0.552096,1
2510,58.0,141.0,0.37815,1
2511,261.0,200.0,0.707163,1
2512,832.0,157.0,0.468403,1
2513,411.0,198.0,0.675853,1
2514,651.0,175.0,0.439538,1
2515,440.0,154.0,0.400065,1
2516,944.0,158.0,0.432712,1
2517,285.0,157.0,0.438917,1
2518,60.0,166.0,0.439976,1
2519,503.0,242.0,0.726579,1
2520,91.0,182.0,0.484886,1
2521,27.0,238.0,0.596726,1
2522,449.0,192.0,0.462336,1
2523,322.0,205.0,0.507079,1
2524,811.0,296.0,0.692882,1
2525,988.0,215.0,0.515787,1
2526,113.0,219.0,0.664353,1
2527,291.0,216.0,0.410788,1
2528,389.0,218.0,0.437284,1
2529,471.0,237.0,0.511498,1
2530,75.0,280.0,0.648482,1
2531,454.0,227.0,0.429294,1
2532,318.0,260.0,0.581215,1
2533,844.0,281.0,0.606575,1
2534,919.0,258.0,0.561416,1
2535,622.0,235.0,0.383175,1
2536,667.0,237.0,0.386564,1
2537,131.0,258.0,0.565992,1
2538,382.0,247.0,0.451337,1
2539,898.0,249.0,0.414014,1
2540,278.0,265.0,0.590134,1
2541,723.0,321.0,0.493927,1
2542,637.0,262.0,0.461006,1
2543,691.0,285.0,0.55953,1
2544,350.0,271.0,0.354411,1
2545,888.0,274.0,0.361915,1
2546,358.0,288.0,0.511938,1
2547,548.0,314.0,0.602369,1
2548,138.0,371.0,0.639956,1
2549,907.0,293.0,0.359302,1
2550,446.0,298.0,0.431357,1
2551,616.0,296.0,0.410592,1
2552,274.0,346.0,0.616211,1
2553,1006.0,296.0,0.351056,1
2554,416.0,303.0,0.388573,1
2555,905.0,316.0,0.475135,1
2556,643.0,352.0,0.485322,1
2557,514.0,350.0,0.495092,1
2558,476.0,361.0,0.449069,1
2559,982.0,347.0,0.408607,1
2560,364.0,362.0,0.521378,1
2561,891.0,346.0,0.495705,1
2562,920.0,363.0,0.508491,1
2563,99.0,403.0,0.603493,1
2564,33.0,367.0,0.63779,1
2565,244.0,402.0,0.67042,1
2566,614.0,356.0,0.444467,1
2567,324.0,353.0,0.375818,1
2568,413.0,374.0,0.611246,1
2569,832.0,386.0,0.578992,1
2570,198.0,375.0,0.655684,1
2571,565.0,444.0,0.620077,1
2572,868.0,376.0,0.461586,1
2573,74.0,374.0,0.47846,1
2574,767.0,375.0,0.388646,1
2575,889.0,402.0,0.446718,1
2576,347.0,456.0,0.709834,1
2577,602.0,424.0,0.546011,1
2578,818.0,452.0,0.735983,1
2579,20.0,417.0,0.506142,1
2580,191.0,441.0,0.671546,1
2581,304.0,411.0,0.50346,1
2582,948.0,400.0,0.354013,1
2583,641.0,440.0,0.551008,1
2584,63.0,417.0,0.478133,1
2585,747.0,418.0,0.559947,1
2586,218.0,443.0,0.667623,1
2587,944.0,420.0,0.391981,1
2588,994.0,424.0,0.44753,1
2589,712.0,420.0,0.367603,1
2590,482.0,433.0,0.35857,1
2591,316.0,448.0,0.487062,1
2592,934.0,463.0,0.468938,1
2593,60.0,442.0,0.425852,1
2594,443.0,451.0,0.477857,1
2595,905.0,464.0,0.585108,1
2596,24.0,445.0,0.373768,1
2597,77.0,479.0,0.545989,1
2598,276.0,477.0,0.66427,1
2599,869.0,495.0,0.556526,1
2600,582.0,458.0,0.368083,1
2601,540.0,474.0,0.531899,1
2602,656.0,471.0,0.373343,1
2603,730.0,478.0,0.418092,1
2604,45.0,479.0,0.418229,1
2605,639.0,486.0,0.371424,1
2606,244.0,505.0,0.614171,1
2607,782.0,496.0,0.354685,1
2608,152.0,498.0,0.350316,1
2609,926.0,512.0,0.496678,1
2610,486.0,525.0,0.474374,1
2611,293.0,531.0,0.616487,1
2612,728.0,514.0,0.379107,1
2613,891.0,521.0,0.485782,1
2614,547.0,526.0,0.493088,1
2615,91.0,533.0,0.423375,1
2616,195.0,607.0,0.75477,1
2617,232.0,558.0,0.71112,1
2618,973.0,563.0,0.565696,1
2619,348.0,531.0,0.363204,1
2620,776.0,535.0,0.393895,1
2621,403.0,540.0,0.41711,1
2622,732.0,539.0,0.4183,1
2623,809.0,550.0,0.509304,1
2624,623.0,540.0,0.39312,1
2625,886.0,543.0,0.389019,1
2626,683.0,556.0,0.425027,1
2627,275.0,553.0,0.558055,1
2628,309.0,607.0,0.695833,1
2629,1000.0,548.0,0.383067,1
2630,622.0,549.0,0.358885,1
2631,774.0,558.0,0.378113,1
2632,33.0,565.0,0.536752,1
2633,569.0,566.0,0.405473,1
2634,148.0,582.0,0.484763,1
2635,257.0,623.0,0.740087,1
2636,335.0,643.0,0.599376,1
2637,659.0,588.0,0.455049,1
2638,549.0,589.0,0.383298,1
2639,621.0,595.0,0.546889,1
2640,495.0,599.0,0.49235,1
2641,811.0,602.0,0.518972,1
2642,910.0,595.0,0.372776,1
2643,118.0,604.0,0.38077,1
2644,537.0,605.0,0.50307,1
2645,156.0,615.0,0.493935,1
2646,954.0,604.0,0.385724,1
2647,858.0,604.0,0.355373,1
2648,908.0,609.0,0.37753,1
2649,984.0,614.0,0.383398,1
2650,83.0,621.0,0.421227,1
2651,640.0,624.0,0.370911,1
2652,678.0,670.0,0.52667,1
2653,129.0,633.0,0.59647,1
2654,549.0,621.0,0.360147,1
2655,556.0,627.0,0.394235,1
2656,909.0,648.0,0.510871,1
2657,1004.0,636.0,0.439349,1
2658,470.0,630.0,0.386151,1
2659,384.0,634.0,0.352793,1
2660,581.0,641.0,0.425374,1
2661,647.0,640.0,0.380653,1
2662,806.0,662.0,0.45257,1
2663,65.0,658.0,0.506685,1
2664,770.0,652.0,0.387361,1
2665,944.0,656.0,0.473838,1
2666,183.0,659.0,0.42736,1
2667,626.0,670.0,0.509355,1
2668,461.0,675.0,0.518747,1
2669,506.0,658.0,0.362363,1
2670,740.0,663.0,0.356385,1
2671,402.0,670.0,0.381578,1
2672,23.0,694.0,0.568499,1
2673,583.0,678.0,0.425039,1
2674,954.0,695.0,0.432105,1
2675,198.0,697.0,0.579783,1
2676,281.0,720.0,0.610736,1
2677,913.0,685.0,0.37739,1
2678,860.0,700.0,0.513,1
2679,732.0,691.0,0.38566,1
2680,131.0,690.0,0.359039,1
2681,643.0,695.0,0.360779,1
2682,552.0,701.0,0.432297,1
2683,229.0,752.0,0.724403,1
2684,430.0,706.0,0.493974,1
2685,508.0,702.0,0.351215,1
2686,666.0,728.0,0.637304,1
2687,118.0,744.0,0.707643,1
2688,622.0,731.0,0.504295,1
2689,563.0,722.0,0.404556,1
2690,925.0,733.0,0.473567,1
2691,181.0,761.0,0.635482,1
2692,301.0,747.0,0.466071,1
2693,532.0,735.0,0.374835,1
2694,957.0,739.0,0.41964,1
2695,451.0,741.0,0.416358,1
2696,500.0,741.0,0.368162,1
2697,761.0,747.0,0.5724,1
2698,18.0,746.0,0.485463,1
2699,353.0,745.0,0.390678,1
2700,711.0,750.0,0.428261,1
2701,883.0,749.0,0.415713,1
2702,942.0,780.0,0.545648,1
2703,55.0,808.0,0.519503,1
2704,586.0,774.0,0.495846,1
2705,694.0,770.0,0.367406,1
2706,329.0,807.0,0.566207,1
2707,654.0,772.0,0.351508,1
2708,876.0,778.0,0.453542,1
2709,976.0,779.0,0.376756,1
2710,836.0,787.0,0.453218,1
2711,360.0,780.0,0.355914,1
2712,711.0,790.0,0.41899,1
2713,654.0,788.0,0.362541,1
2714,520.0,800.0,0.469757,1
2715,254.0,805.0,0.626549,1
2716,368.0,803.0,0.437033,1
2717,284.0,808.0,0.423193,1
2718,960.0,872.0,0.518205,1
2719,22.0,817.0,0.42741,1
2720,437.0,824.0,0.482115,1
2721,860.0,825.0,0.456761,1
2722,918.0,853.0,0.531623,1
2723,364.0,855.0,0.50616,1
2724,755.0,831.0,0.425108,1
2725,803.0,828.0,0.395801,1
2726,293.0,917.0,0.769965,1
2727,308.0,836.0,0.480063,1
2728,113.0,860.0,0.521064,1
2729,525.0,837.0,0.402354,1
2730,835.0,839.0,0.429879,1
2731,221.0,851.0,0.531068,1
2732,648.0,844.0,0.411725,1
2733,382.0,842.0,0.37882,1
2734,709.0,886.0,0.530164,1
2735,49.0,879.0,0.532078,1
2736,540.0,846.0,0.385027,1
2737,778.0,857.0,0.406546,1
2738,418.0,864.0,0.401204,1
2739,867.0,888.0,0.477092,1
2740,18.0,864.0,0.353466,1
2741,602.0,873.0,0.360721,1
2742,450.0,893.0,0.542805,1
2743,604.0,883.0,0.363083,1
2744,837.0,895.0,0.420252,1
2745,411.0,889.0,0.491343,1
2746,401.0,910.0,0.421602,1
2747,102.0,926.0,0.60927,1
2748,929.0,913.0,0.424153,1
2749,236.0,917.0,0.469127,1
2750,143.0,918.0,0.469525,1
2751,988.0,918.0,0.416808,1
2752,794.0,914.0,0.354747,1
2753,429.0,920.0,0.416479,1
2754,676.0,920.0,0.3548,1
2755,365.0,937.0,0.446952,1
2756,984.0,930.0,0.359836,1
2757,37.0,933.0,0.360543,1
2758,934.0,938.0,0.447695,1
2759,428.0,946.0,0.370786,1
2760,277.0,949.0,0.408666,1
2761,784.0,957.0,0.611367,1
2762,380.0,950.0,0.352927,1
2763,902.0,953.0,0.38505,1
2764,970.0,959.0,0.351494,1
2765,984.0,976.0,0.556645,1
2766,150.0,963.0,0.378956,1
2767,920.0,970.0,0.521246,1
2768,396.0,981.0,0.490936,1
2769,548.0,963.0,0.371421,1
2770,41.0,977.0,0.537934,1
2771,104.0,989.0,0.666577,1
2772,359.0,983.0,0.546925,1
2773,798.0,973.0,0.353252,1
2774,330.0,998.0,0.496114,1
2775,501.0,982.0,0.36777,1
2776,148.0,987.0,0.450116,1
2777,240.0,1000.0,0.53814,1
2778,747.0,990.0,0.398469,1
2779,808.0,995.0,0.386573,1
2780,861.0,1001.0,0.414924,1
2781,195.0,1006.0,0.427389,1
2782,511.0,1004.0,0.409441,1
2783,773.0,1007.0,0.385901,1
2784,952.0,1008.0,0.441367,1
2785,61.0,68.0,0.610029,4
2786,100.0,221.0,0.757464,3
2787,130.0,172.0,0.688929,3
2788,127.0,141.0,0.465097,3
2789,94.0,272.0,0.592875,4
2790,513.0,133.0,0.755125,3
2791,577.0,748.0,0.743492,3
2792,78.0,565.0,0.753994,4
2793,104.0,440.0,0.740791,4
2794,247.0,447.0,0.773323,4
2795,176.0,18.0,0.405902,1
2796,628.0,24.0,0.358302,1
2797,715.0,27.0,0.393072,1
2798,817.0,37.0,0.486853,1
2799,739.0,36.0,0.383745,1
2800,481.0,37.0,0.387495,1
2801,21.0,69.0,0.543026,1
2802,609.0,50.0,0.388784,1
2803,126.0,52.0,0.393334,1
2804,730.0,58.0,0.413037,1
2805,145.0,62.0,0.411003,1
2806,284.0,59.0,0.410719,1
2807,918.0,61.0,0.356843,1
2808,884.0,64.0,0.376658,1
2809,106.0,80.0,0.457737,1
2810,826.0,83.0,0.548016,1
2811,786.0,76.0,0.398356,1
2812,153.0,79.0,0.427811,1
2813,607.0,78.0,0.460664,1
2814,281.0,80.0,0.376845,1
2815,915.0,85.0,0.399591,1
2816,148.0,91.0,0.355082,1
2817,639.0,98.0,0.534039,1
2818,694.0,90.0,0.378322,1
2819,351.0,104.0,0.442038,1
2820,685.0,105.0,0.376532,1
2821,148.0,108.0,0.353424,1
2822,991.0,114.0,0.39339,1
2823,806.0,128.0,0.445991,1
2824,674.0,136.0,0.51878,1
2825,549.0,136.0,0.566424,1
2826,415.0,128.0,0.372759,1
2827,969.0,147.0,0.448483,1
2828,725.0,161.0,0.405638,1
2829,193.0,199.0,0.53339,1
2830,620.0,160.0,0.387946,1
2831,893.0,159.0,0.454482,1
2832,347.0,163.0,0.457121,1
2833,602.0,175.0,0.685174,1
2834,216.0,161.0,0.379929,1
2835,689.0,169.0,0.419815,1
2836,958.0,177.0,0.53784,1
2837,168.0,179.0,0.35141,1
2838,362.0,188.0,0.496856,1
2839,419.0,185.0,0.386726,1
2840,30.0,190.0,0.350212,1
2841,671.0,210.0,0.523514,1
2842,34.0,204.0,0.351976,1
2843,927.0,213.0,0.380141,1
2844,19.0,221.0,0.503847,1
2845,853.0,223.0,0.406135,1
2846,446.0,226.0,0.352559,1
2847,133.0,233.0,0.447513,1
2848,160.0,241.0,0.465579,1
2849,51.0,249.0,0.584871,1
2850,672.0,252.0,0.480751,1
2851,192.0,256.0,0.350711,1
2852,976.0,302.0,0.601117,1
2853,912.0,260.0,0.353635,1
2854,724.0,267.0,0.424257,1
2855,52.0,270.0,0.360916,1
2856,158.0,271.0,0.35981,1
2857,670.0,274.0,0.364036,1
2858,835.0,274.0,0.369431,1
2859,908.0,287.0,0.521807,1
2860,46.0,290.0,0.397782,1
2861,422.0,292.0,0.358707,1
2862,868.0,295.0,0.447499,1
2863,730.0,304.0,0.377791,1
2864,307.0,314.0,0.484814,1
2865,856.0,313.0,0.429811,1
2866,626.0,320.0,0.439567,1
2867,677.0,329.0,0.401163,1
2868,726.0,341.0,0.564499,1
2869,365.0,336.0,0.381314,1
2870,34.0,337.0,0.364252,1
2871,800.0,339.0,0.363508,1
2872,865.0,338.0,0.35645,1
2873,19.0,341.0,0.363209,1
2874,82.0,363.0,0.574551,1
2875,31.0,368.0,0.551655,1
2876,420.0,356.0,0.350228,1
2877,603.0,358.0,0.38427,1
2878,722.0,370.0,0.359058,1
2879,143.0,396.0,0.467842,1
2880,892.0,381.0,0.405631,1
2881,200.0,381.0,0.397078,1
2882,316.0,386.0,0.352519,1
2883,722.0,389.0,0.364982,1
2884,66.0,401.0,0.423757,1
2885,630.0,403.0,0.404329,1
2886,280.0,410.0,0.383228,1
2887,662.0,410.0,0.420074,1
2888,738.0,415.0,0.491347,1
2889,837.0,421.0,0.446727,1
2890,206.0,420.0,0.441953,1
2891,875.0,432.0,0.468759,1
2892,744.0,445.0,0.457994,1
2893,986.0,432.0,0.391159,1
2894,160.0,473.0,0.591564,1
2895,360.0,438.0,0.374348,1
2896,947.0,442.0,0.372767,1
2897,851.0,455.0,0.462554,1
2898,665.0,448.0,0.412657,1
2899,305.0,451.0,0.403439,1
2900,768.0,469.0,0.378631,1
2901,925.0,474.0,0.417029,1
2902,962.0,475.0,0.550231,1
2903,284.0,481.0,0.48926,1
2904,588.0,476.0,0.381106,1
2905,56.0,482.0,0.5428,1
2906,416.0,487.0,0.400169,1
2907,597.0,488.0,0.441613,1
2908,849.0,486.0,0.425096,1
2909,578.0,498.0,0.384993,1
2910,713.0,527.0,0.464641,1
2911,751.0,496.0,0.363925,1
2912,235.0,496.0,0.358901,1
2913,287.0,515.0,0.584794,1
2914,863.0,502.0,0.402194,1
2915,938.0,524.0,0.465769,1
2916,39.0,527.0,0.566471,1
2917,642.0,517.0,0.591434,1
2918,756.0,512.0,0.419953,1
2919,563.0,516.0,0.37139,1
2920,980.0,523.0,0.419405,1
2921,546.0,523.0,0.416515,1
2922,875.0,524.0,0.522042,1
2923,859.0,537.0,0.511882,1
2924,646.0,577.0,0.774986,1
2925,605.0,556.0,0.625809,1
2926,243.0,545.0,0.363698,1
2927,536.0,546.0,0.379533,1
2928,888.0,550.0,0.504281,1
2929,336.0,560.0,0.389897,1
2930,582.0,575.0,0.390168,1
2931,880.0,573.0,0.364603,1
2932,156.0,577.0,0.453079,1
2933,758.0,574.0,0.381761,1
2934,944.0,593.0,0.510948,1
2935,224.0,578.0,0.359988,1
2936,44.0,613.0,0.661332,1
2937,854.0,585.0,0.450312,1
2938,554.0,592.0,0.531932,1
2939,695.0,592.0,0.402084,1
2940,828.0,587.0,0.363589,1
2941,897.0,598.0,0.620275,1
2942,128.0,595.0,0.353567,1
2943,72.0,608.0,0.480538,1
2944,131.0,609.0,0.356761,1
2945,469.0,620.0,0.486203,1
2946,761.0,627.0,0.61575,1
2947,596.0,612.0,0.370544,1
2948,877.0,624.0,0.584606,1
2949,142.0,620.0,0.35148,1
2950,337.0,620.0,0.355191,1
2951,904.0,635.0,0.532315,1
2952,697.0,624.0,0.360277,1
2953,72.0,655.0,0.53285,1
2954,631.0,639.0,0.462988,1
2955,959.0,646.0,0.48558,1
2956,699.0,653.0,0.517036,1
2957,318.0,648.0,0.390777,1
2958,143.0,654.0,0.48333,1
2959,824.0,654.0,0.392197,1
2960,401.0,657.0,0.375743,1
2961,412.0,664.0,0.353821,1
2962,116.0,670.0,0.380334,1
2963,486.0,670.0,0.354159,1
2964,958.0,717.0,0.57182,1
2965,907.0,685.0,0.393403,1
2966,840.0,691.0,0.406024,1
2967,58.0,696.0,0.367498,1
2968,144.0,698.0,0.417165,1
2969,701.0,705.0,0.461129,1
2970,38.0,703.0,0.443399,1
2971,116.0,702.0,0.391688,1
2972,913.0,723.0,0.513957,1
2973,65.0,723.0,0.49089,1
2974,807.0,716.0,0.373309,1
2975,792.0,723.0,0.42144,1
2976,705.0,740.0,0.63561,1
2977,332.0,724.0,0.355039,1
2978,824.0,733.0,0.441906,1
2979,92.0,741.0,0.377471,1
2980,466.0,747.0,0.403166,1
2981,833.0,754.0,0.653641,1
2982,752.0,762.0,0.5106,1
2983,970.0,782.0,0.522054,1
2984,116.0,777.0,0.356261,1
2985,322.0,783.0,0.445902,1
2986,492.0,784.0,0.440004,1
2987,699.0,784.0,0.421275,1
2988,276.0,781.0,0.353988,1
2989,860.0,788.0,0.452686,1
2990,111.0,795.0,0.377786,1
2991,248.0,803.0,0.369081,1
2992,712.0,806.0,0.357563,1
2993,743.0,813.0,0.581111,1
2994,921.0,819.0,0.473986,1
2995,247.0,818.0,0.364996,1
2996,383.0,824.0,0.376716,1
2997,722.0,833.0,0.498623,1
2998,895.0,835.0,0.475895,1
2999,416.0,832.0,0.496378,1
3000,1005.0,826.0,0.359108,1
3001,441.0,829.0,0.3783,1
3002,242.0,835.0,0.385946,1
3003,796.0,847.0,0.586519,1
3004,986.0,843.0,0.429992,1
3005,375.0,886.0,0.727865,1
3006,526.0,849.0,0.541014,1
3007,317.0,852.0,0.372418,1
3008,462.0,859.0,0.392689,1
3009,999.0,861.0,0.397679,1
3010,901.0,865.0,0.392995,1
3011,107.0,895.0,0.601486,1
3012,246.0,868.0,0.393658,1
3013,318.0,872.0,0.442092,1
3014,836.0,879.0,0.475399,1
3015,520.0,914.0,0.661143,1
3016,458.0,884.0,0.443926,1
3017,969.0,882.0,0.376287,1
3018,609.0,885.0,0.411366,1
3019,209.0,886.0,0.365181,1
3020,246.0,888.0,0.381675,1
3021,283.0,922.0,0.600718,1
3022,408.0,896.0,0.354216,1
3023,977.0,900.0,0.378972,1
3024,321.0,912.0,0.475793,1
3025,856.0,918.0,0.443244,1
3026,645.0,917.0,0.400282,1
3027,423.0,929.0,0.459719,1
3028,200.0,927.0,0.388783,1
3029,985.0,924.0,0.354893,1
3030,887.0,945.0,0.539211,1
3031,250.0,935.0,0.360088,1
3032,774.0,938.0,0.426056,1
3033,704.0,944.0,0.397374,1
3034,627.0,954.0,0.438589,1
3035,187.0,949.0,0.460861,1
3036,399.0,967.0,0.814608,1
3037,914.0,956.0,0.453753,1
3038,718.0,958.0,0.35147,1
3039,261.0,962.0,0.383802,1
3040,34.0,979.0,0.451194,1
3041,241.0,968.0,0.391167,1
3042,554.0,979.0,0.385812,1
3043,18.0,985.0,0.387123,1
3044,344.0,995.0,0.599586,1
3045,700.0,996.0,0.351231,1
3046,446.0,1004.0,0.537021,1
3047,655.0,1007.0,0.436839,1
3048,983.0,1008.0,0.375553,1
3049,22.0,136.0,0.675522,2
3050,59.0,214.0,0.692723,3
3051,540.0,189.0,0.681178,4
3052,140.0,374.0,0.38112,3
3053,835.0,402.0,0.684876,4
3054,650.0,955.0,0.619734,3
3055,556.0,868.0,0.381449,5
3056,992.0,677.0,0.37739,5
3057,286.0,670.0,0.648182,3
3058,375.0,993.0,0.670332,2
3059,135.0,24.0,0.522631,1
3060,322.0,25.0,0.533216,1
3061,439.0,24.0,0.597498,1
3062,216.0,18.0,0.353779,1
3063,106.0,22.0,0.359076,1
3064,401.0,27.0,0.420567,1
3065,800.0,23.0,0.360394,1
3066,582.0,35.0,0.421178,1
3067,908.0,35.0,0.369695,1
3068,442.0,44.0,0.400974,1
3069,172.0,46.0,0.350882,1
3070,580.0,64.0,0.426179,1
3071,814.0,53.0,0.382941,1
3072,267.0,55.0,0.377628,1
3073,662.0,59.0,0.44448,1
3074,133.0,66.0,0.401507,1
3075,218.0,60.0,0.355092,1
3076,728.0,62.0,0.352403,1
3077,986.0,74.0,0.521166,1
3078,414.0,72.0,0.373053,1
3079,459.0,90.0,0.477293,1
3080,619.0,81.0,0.392477,1
3081,274.0,92.0,0.412648,1
3082,708.0,92.0,0.370192,1
3083,114.0,93.0,0.362756,1
3084,352.0,97.0,0.350982,1
3085,83.0,125.0,0.505313,1
3086,302.0,112.0,0.353382,1
3087,138.0,118.0,0.40929,1
3088,965.0,124.0,0.474393,1
3089,595.0,126.0,0.40223,1
3090,117.0,131.0,0.393301,1
3091,467.0,128.0,0.355493,1
3092,52.0,130.0,0.352271,1
3093,282.0,144.0,0.459041,1
3094,938.0,141.0,0.402278,1
3095,720.0,147.0,0.362189,1
3096,609.0,179.0,0.583688,1
3097,623.0,161.0,0.433994,1
3098,751.0,169.0,0.387333,1
3099,369.0,185.0,0.468204,1
3100,287.0,166.0,0.416962,1
3101,557.0,165.0,0.389904,1
